pmid,pmcid,title,journal,insert_time,has_targz
15646173,PMC6147844,What's your diagnosis? Subungual glomus tumor.,Ann Saudi Med,2023-12-17-22-16-07,True
16446904,PMC9443577,Pulsatile tinnitus: treatment with clonazepam and propranolol.,Braz J Otorhinolaryngol,2023-12-17-22-16-07,True
1661115,PMC3049689,Malignant glomus tumor originating in the superior mediastinum--an immunohistochemical and ultrastructural study.,J Korean Med Sci,2023-12-17-22-16-07,True
19918426,PMC2769436,Bilateral glomus tumor treated with PET-CT based conformal radiotherapy: a case report.,Cases J,2023-12-17-22-16-07,True
20204127,PMC2831458,Glomus Tumor of the Stomach: Depiction by Multidetector CT and Three-Dimensional Volume Rendering Imaging.,Case Rep Med,2023-12-17-22-16-07,True
20307271,PMC2856582,Gastric glomus tumor: a case report.,World J Surg Oncol,2023-12-17-22-16-07,True
20920354,PMC2958890,Primary glomangiosarcoma of the lung: A case report.,J Cardiothorac Surg,2023-12-17-22-16-07,True
21187877,PMC2983075,Cytodiagnosis of glomus tumor.,J Cytol,2023-12-17-22-16-07,True
21430901,PMC3051308,Extra digital glomangioma.,Indian J Dermatol,2023-12-17-22-16-07,True
21461064,PMC3062228,Double glomus tumors originating in the submandibular and parotid regions.,Clin Exp Otorhinolaryngol,2023-12-17-22-16-07,True
21490829,PMC3075157,Glomus tumor of the stomach simulating a gastrointestinal stromal tumor: a case report and review of literature.,Case Rep Gastroenterol,2023-12-17-22-16-07,True
21938152,PMC3167993,Glomus tumor mimicking eccrine spiradenoma on fine needle aspiration.,J Cytol,2023-12-17-22-16-07,True
22121286,PMC3221231,Glomus tumor of the nail unit.,Indian J Dermatol,2023-12-17-22-16-07,True
22324032,PMC3270289,Glomangiomyoma of the trachea.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-16-07,True
22375171,PMC3286739,Glomus tumor of the stomach: a clinicopathologic analysis of 10 cases and review of the literature.,Gut Liver,2023-12-17-22-16-07,True
22514779,PMC3324735,Extradigit glomus tumor causing abdominal pain -a case report-.,Korean J Pain,2023-12-17-22-16-07,True
22558053,PMC3341580,Paragangliomas and paraganglioma syndromes.,GMS Curr Top Otorhinolaryngol Head Neck Surg,2023-12-17-22-16-07,True
22606576,PMC3350055,Glomus tumor of the stomach: a rare cause of upper gastrointestinal bleeding.,Case Rep Surg,2023-12-17-22-16-07,True
22802895,PMC3391884,A new case of lower extremity glomus tumor up-to date review and case report.,J Med Life,2023-12-17-22-16-07,True
22811718,PMC3395378,Glomus tumor of the cheek: a case report.,Case Rep Med,2023-12-17-22-16-07,True
22811722,PMC3395409,Glomus Tumor Presenting as Raynaud's Phenomenon.,Case Rep Med,2023-12-17-22-16-07,True
23050181,PMC3459257,A primary pulmonary glomus tumor: a case report and review of the literature.,Case Rep Pathol,2023-12-17-22-16-07,True
23216695,PMC3536637,Orbital glomus tumor in an Asian patient.,BMC Ophthalmol,2023-12-17-22-16-07,True
23467385,PMC3588111,The use of stereotactic body radiation therapy for local control of glomangiomatosis: a case report.,Front Oncol,2023-12-17-22-16-07,True
23691399,PMC3638502,Malignant glomus tumor (glomangiosarcoma) of intestinal ileum: a rare case report.,Case Rep Pathol,2023-12-17-22-16-07,True
23758949,PMC3691645,Glomus tumor of uncertain malignant potential arising in the bronchus.,J Cardiothorac Surg,2023-12-17-22-16-07,True
23862005,PMC3710945,Concomitant Glomus Tumor with CRPS in the Hand.,Korean J Pain,2023-12-17-22-16-07,True
23898437,PMC3724001,Glomus tumors: symptom variations and magnetic resonance imaging for diagnosis.,Arch Plast Surg,2023-12-17-22-16-07,True
24086799,PMC3785579,Where is the Lesion? Glomus Tumours of the Hand.,Arch Plast Surg,2023-12-17-22-16-07,True
24137457,PMC3796396,Glomus tumor of the shoulder: A case report and review of the literature.,Oncol Lett,2023-12-17-22-16-07,True
24187644,PMC3800625,Surgical extirpation of glomus tumor from rare localization on the upper extremity.,Case Rep Vasc Med,2023-12-17-22-16-07,True
24340155,PMC3858090,Glomus tumor of Hoffa's fat pad and its management by arthroscopic excision.,Clin Orthop Surg,2023-12-17-22-16-07,True
24455358,PMC3877612,A rare case of malignant glomus tumor of the esophagus.,Case Rep Oncol Med,2023-12-17-22-16-07,True
24497793,PMC3909863,Malignant glomus tumor of the peritoneum: case report.,Korean J Radiol,2023-12-17-22-16-07,True
24523816,PMC3919963,"Two cases of glomus tumor arising in large airway: well organized radiologic, macroscopic and microscopic findings.",Tuberc Respir Dis (Seoul),2023-12-17-22-16-07,True
24527203,PMC3921288,Glomus tumor in the femoral nerve.,J Korean Neurosurg Soc,2023-12-17-22-16-07,True
24624306,PMC3929381,Intravascular glomus tumor of the forearm causing chronic pain and focal tenderness.,Case Rep Orthop,2023-12-17-22-16-07,True
24741428,PMC3977333,Glomus tumor of thumb occurring at unusual location.,J Surg Tech Case Rep,2023-12-17-22-16-07,True
24748947,PMC3990827,Glomus tumor causing anterior thigh pain: a case report.,Korean J Pain,2023-12-17-22-16-07,True
24765551,PMC3997247,Glomangiosarcoma in the shoulder of a 51-year-old man.,Dermatol Pract Concept,2023-12-17-22-16-07,True
24932234,PMC4049669,Glomus tumor in the stomach: A case report and review of the literature.,Oncol Lett,2023-12-17-22-16-07,True
24968870,PMC4071341,Gastric glomus tumor.,J Surg Case Rep,2023-12-17-22-16-07,True
25083379,PMC4110135,Perioperative management of catecholamine-secreting glomus jugulare tumors.,J Neurol Surg Rep,2023-12-17-22-16-07,True
25344687,PMC4214701,Glomus tumor of the trachea managed by spiral tracheoplasty.,Am J Case Rep,2023-12-17-22-16-07,True
25396079,PMC4230252,When all you have is a dermatoscope- start looking at the nails.,Dermatol Pract Concept,2023-12-17-22-16-07,True
25426397,PMC4229273,Glomus tumors and neurofibromatosis: a newly recognized association.,Plast Reconstr Surg Glob Open,2023-12-17-22-16-07,True
25437655,PMC4276278,Laparoscopic antral resection with Billroth I reconstruction for a gastric glomus tumor.,Int J Surg Case Rep,2023-12-17-22-16-07,True
25568752,PMC4274446,Knee glomangioma: a rare location for a glomus tumor.,Rare Tumors,2023-12-17-22-16-07,True
25663896,PMC4314979,Glomangioma of the trachea: A case report and literature review.,Oncol Lett,2023-12-17-22-16-07,True
25674553,PMC4309659,Glomus tumor of the thenar eminence in neurofibromatosis type 1: case report and literature review.,Transl Med UniSa,2023-12-17-22-16-07,True
25715802,PMC4488413,Glomus tumor of the liver in a cow.,J Vet Med Sci,2023-12-17-22-16-07,True
25834372,PMC4377422,Preoperative evaluation of a subungual glomus tumor case using multidetector computed tomography angiography.,Ann Dermatol,2023-12-17-22-16-07,True
