pmid,pmcid,title,journal,insert_time,has_targz
10331575,PMC3054354,Disseminated superficial actinic porokeratosis like drug eruption: a case report.,J Korean Med Sci,2023-12-17-22-08-16,True
10983703,PMC3054670,Secondary cutaneous amyloidosis in disseminated superficial porokeratosis: a case report.,J Korean Med Sci,2023-12-17-22-08-16,True
20101350,PMC2807725,Simultaneous co-occurrence of porokeratosis of Mibelli with disseminated superficial actinic porokeratosis.,Indian J Dermatol,2023-12-17-22-08-16,True
20652111,PMC2895207,Disseminated Superficial Porokeratosis with Dermal Amyloid Deposits.,Case Rep Dermatol,2023-12-17-22-08-16,True
20652115,PMC2895211,"Porokeratosis: Two Faces, One Family.",Case Rep Dermatol,2023-12-17-22-08-16,True
21399730,PMC3052290,A case of linear porokeratosis superimposed on disseminated superficial actinic porokeratosis.,Case Rep Dermatol,2023-12-17-22-08-16,True
21965869,PMC3179024,Unilateral systematized linear porokeratosis: a report of a rare case.,Indian J Dermatol,2023-12-17-22-08-16,True
21965874,PMC3179029,Linear porokeratosis with follicular involvement.,Indian J Dermatol,2023-12-17-22-08-16,True
22121283,PMC3221228,Disseminated superficial and warty type of porokeratosis: a rare coexistence.,Indian J Dermatol,2023-12-17-22-08-16,True
22148029,PMC3229955,Squamous Cell Carcinoma Developing within Lesions of Disseminated Superficial Actinic Porokeratosis.,Ann Dermatol,2023-12-17-22-08-16,True
22148053,PMC3229068,Photodynamic Therapy Combined with CO(2) Laser Vaporization on Disseminated Superficial Actinic Porokeratosis: A Report of 2 Cases on the Face.,Ann Dermatol,2023-12-17-22-08-16,True
22984659,PMC3437640,Late-onset disseminated superficial actinic porokeratosis in an elderly woman.,Dermatol Ther (Heidelb),2023-12-17-22-08-16,True
23130235,PMC3481819,Coexistence of porokeratosis of Mibelli with Gardner's syndrome: A rare case report.,Indian Dermatol Online J,2023-12-17-22-08-16,True
23372225,PMC3555386,Genital porokeratosis: a rare entity.,Indian J Dermatol,2023-12-17-22-08-16,True
23593459,PMC3622678,Identification of an interstitial 18p11.32-p11.31 duplication including the EMILIN2 gene in a family with porokeratosis of Mibelli.,PLoS One,2023-12-17-22-08-16,True
23716820,PMC3657230,Porokeratoma: a different entity or a variant of verrucous (hyperkeratotic) porokeratosis?,Indian J Dermatol,2023-12-17-22-08-16,True
23793192,PMC3754381,Unilateral punctate porokeratosis -- case report.,An Bras Dermatol,2023-12-17-22-08-16,True
23793197,PMC3754380,Genitogluteal porokeratosis -- case report.,An Bras Dermatol,2023-12-17-22-08-16,True
23984259,PMC3752501,Porokeratosis of Mibelli: Giant variant.,Indian Dermatol Online J,2023-12-17-22-08-16,True
24068139,PMC3760943,Circumscribed palmoplantar hypokeratosis: report of two Brazilian cases.,An Bras Dermatol,2023-12-17-22-08-16,True
24249899,PMC3827519,Giant inflammatory linear verrucous epidermal nevus: successfully treated with full thickness excision and skin grafting.,Indian J Dermatol,2023-12-17-22-08-16,True
24282660,PMC3839828,Inguinal porokeratosis in a Japanese man.,Dermatol Pract Concept,2023-12-17-22-08-16,True
24346913,PMC3876017,Porokeratosis of Mibelli--literature review and a case report.,An Bras Dermatol,2023-12-17-22-08-16,True
24403890,PMC3884180,Fatal metastatic cutaneous squamous cell carcinoma evolving from a localized verrucous epidermal nevus.,Case Rep Dermatol,2023-12-17-22-08-16,True
24403891,PMC3884169,Disseminated superficial actinic porokeratosis on the face treated with imiquimod 5% cream.,Case Rep Dermatol,2023-12-17-22-08-16,True
24891690,PMC4037980,Linear porokeratosis: an unusual presentation.,Indian J Dermatol,2023-12-17-22-08-16,True
2496057,PMC5917677,Cultured skin fibroblasts from patients with porokeratosis are hypersensitive to the lethal effects of X-radiation.,Jpn J Cancer Res,2023-12-17-22-08-16,True
25071263,PMC4103280,Follicular Porokeratosis at alae Nasi; A Case Report and Short Review of Literature.,Indian J Dermatol,2023-12-17-22-08-16,True
25120591,PMC4113647,Clinical analysis and etiology of porokeratosis.,Exp Ther Med,2023-12-17-22-08-16,True
25276803,PMC4167959,Unconventional use of intense pulsed light.,Biomed Res Int,2023-12-17-22-08-16,True
25284858,PMC4171921,A case of disseminated superficial porokeratosis associated with giant porokeratosis in pregnancy.,Indian J Dermatol,2023-12-17-22-08-16,True
25387509,PMC4230673,Three-dimensional aspects of superficial disseminated porokeratosis with scanning electron microscopy.,An Bras Dermatol,2023-12-17-22-08-16,True
25593805,PMC4290178,Classic porokeratosis of Mibelli.,Indian Dermatol Online J,2023-12-17-22-08-16,True
25814761,PMC4372965,A case of genital porokeratosis and review of literature.,Indian J Dermatol,2023-12-17-22-08-16,True
25821731,PMC4375752,Porokeratosis - Head to toe: An unusual presentation.,Indian Dermatol Online J,2023-12-17-22-08-16,True
25834375,PMC4377425,A case of solitary porokeratosis mimicking circumscribed palmar hypokeratosis.,Ann Dermatol,2023-12-17-22-08-16,True
26113926,PMC4469506,Cutaneous sarcoidosis simulating porokeratosis of Mibelli.,Pan Afr Med J,2023-12-17-22-08-16,True
26120157,PMC4458942,Punctate Porokeratosis Palmaris et Plantaris.,Indian J Dermatol,2023-12-17-22-08-16,True
26120171,PMC4458956,Genital Porokeratosis: A Distinct Clinical Variant?,Indian J Dermatol,2023-12-17-22-08-16,True
26199929,PMC4488999,Recalcitrant Digital Porokeratosis of Mibelli: A Successful Surgical Treatment.,N Am J Med Sci,2023-12-17-22-08-16,True
26202976,PMC4511816,Genomic variations of the mevalonate pathway in porokeratosis.,Elife,2023-12-17-22-08-16,True
26312713,PMC4540547,Porokeratosis ptychotropica of the scrotum: dermoscopic evaluation of an atypical presentation.,An Bras Dermatol,2023-12-17-22-08-16,True
26366157,PMC4565843,Coexistence of porokeratosis ptychotropica with porokeratosis of Mibelli in a Chinese man.,Postepy Dermatol Alergol,2023-12-17-22-08-16,True
26500866,PMC4594395,Penoscrotal porokeratosis: A distinct entity.,Indian Dermatol Online J,2023-12-17-22-08-16,True
26550517,PMC4621363,"Premalignant and Malignant Skin Lesions in Two Recipients of Vascularized Composite Tissue Allografts (Face, Hands).",Case Rep Transplant,2023-12-17-22-08-16,True
26719657,PMC4695440,Porokeratosis Presenting with a Benign Lichenoid Keratosis-Like Appearance.,Ann Dermatol,2023-12-17-22-08-16,True
26753152,PMC4693369,Porokeratosis and malignant melanoma: A causal or incidental association?,Indian Dermatol Online J,2023-12-17-22-08-16,True
26753153,PMC4693370,Porokeratosis and malignancy: Incidental or causal association?,Indian Dermatol Online J,2023-12-17-22-08-16,True
26816331,PMC4744201,Correction: Genomic variations of the mevalonate pathway in porokeratosis.,Elife,2023-12-17-22-08-16,True
26955114,PMC4763623,Keratoacanthoma Arising Over Margin of Porokeratosis of Mibelli: A New Association?,Indian J Dermatol,2023-12-17-22-08-16,True
27047930,PMC4816430,Wong-Type Dermatomyositis Showing Porokeratosis-Like Changes (Columnar Dyskeratosis): A Case Report and Review of the Literature.,Dermatopathology (Basel),2023-12-17-22-08-16,True
27047933,PMC4816434,Porokeratoma: A Possible Association with Human Papillomavirus Infection.,Dermatopathology (Basel),2023-12-17-22-08-16,True
27051752,PMC4809269,Disseminated superficial porokeratosis involving the groin and genitalia in a 72-year-old immunocompetent man.,JAAD Case Rep,2023-12-17-22-08-16,True
27052676,PMC4823745,Loss-of-function Mutation in PMVK Causes Autosomal Dominant Disseminated Superficial Porokeratosis.,Sci Rep,2023-12-17-22-08-16,True
27559506,PMC4976410,Clinical and dermatoscopic features of porokeratosis palmaris et plantaris.,Indian Dermatol Online J,2023-12-17-22-08-16,True
27579746,PMC4999109,Porokeratosis ptychotropica: a rare manifestation with typical histological exam.,An Bras Dermatol,2023-12-17-22-08-16,True
27613297,PMC5120630,Dermoscopy in General Dermatology: A Practical Overview.,Dermatol Ther (Heidelb),2023-12-17-22-08-16,True
27741114,PMC5072941,"Mycosis fungoides patient accompanied actinic keratosis, actinic keratosis with squamous cell carcinoma transformation, and porokeratosis after NBUVB therapy - 1st case report and review of the literature.",Medicine (Baltimore),2023-12-17-22-08-16,True
27904191,PMC5122288,A Case of Psoriasis Encircled by Porokeratosis.,Indian J Dermatol,2023-12-17-22-08-16,True
28223751,PMC5318532,Secondary Cutaneous Amyloidosis in a Patient with Mycosis Fungoides.,Ann Dermatol,2023-12-17-22-08-16,True
28300916,PMC5325015,Porokeratosis simulating Bowen's disease on dermoscopy.,An Bras Dermatol,2023-12-17-22-08-16,True
28300920,PMC5325019,Porokeratosis of Mibelli in an HIV-positive patient.,An Bras Dermatol,2023-12-17-22-08-16,True
28300921,PMC5325020,Porokeratosis ptychotropica.,An Bras Dermatol,2023-12-17-22-08-16,True
28566925,PMC5438955,p16(INK4a) Expression in Porokeratosis.,Ann Dermatol,2023-12-17-22-08-16,True
28685731,PMC5520568,Dermoscopic Features and Gene Mutation in the Mevalonate Pathway of Five Sporadic Patients with Porokeratosis.,Chin Med J (Engl),2023-12-17-22-08-16,True
28761308,PMC5500725,Porokeratosis Ptychotropica Coexisting with Tinea Corporis.,Ann Dermatol,2023-12-17-22-08-16,True
28761862,PMC5518597,Dermoscopy of Porokeratosis of Mibelli.,Indian Dermatol Online J,2023-12-17-22-08-16,True
