pmid,pmcid,title,journal,insert_time,has_targz,disease
14613555,PMC272934,Pulmonary malignant granular cell tumor.,World J Surg Oncol,2023-12-17-22-14-28,True,Match
15943858,PMC1184093,Preoperative diagnosis of a mediastinal granular cell tumor by EUS-FNA: a case report and review of the literature.,Cytojournal,2023-12-17-22-14-28,True,Match
17616025,PMC2687619,A case of granular cell tumor of the trachea.,Korean J Intern Med,2023-12-17-22-14-28,True,Match
19082363,PMC9445966,Granular cell tumor of the larynx in children: a case report.,Braz J Otorhinolaryngol,2023-12-17-22-14-28,True,Match
19337479,PMC2655740,Granular cell tumor of the inferior rectus muscle.,Korean J Ophthalmol,2023-12-17-22-14-28,True,Match
19399282,PMC2672140,Granular cell tumor of the descending colon treated by endoscopic mucosal resection: a case report and review of the literature.,J Korean Med Sci,2023-12-17-22-14-28,True,Match
19830048,PMC2740250,Esophageal granular cell tumor colliding with intramucosal adenocarcinoma: a case report.,Cases J,2023-12-17-22-14-28,True,Match
19918386,PMC2769456,Granular cell tumor of the breast: a case report and review of literature.,Cases J,2023-12-17-22-14-28,True,Match
20379404,PMC2848320,Granular cell tumor on larynx.,Clin Exp Otorhinolaryngol,2023-12-17-22-14-28,True,Match
20428435,PMC2858852,Granular cell tumor of the urinary bladder.,Korean J Urol,2023-12-17-22-14-28,True,Match
20862204,PMC2938433,Granular cell tumor of the toe: a case report.,Dermatol Res Pract,2023-12-17-22-14-28,True,Match
21430904,PMC3051311,Malignant granular cell tumor of the anal-perianal region and suprarenal hyperplasia: a casual association?,Indian J Dermatol,2023-12-17-22-14-28,True,Match
21448446,PMC3065337,Lipoma in oral mucosa: two case reports.,Dent Res J (Isfahan),2023-12-17-22-14-28,True,NotMatch
21490835,PMC3075163,Esophageal granular cell tumor and eosinophilic esophagitis: two interesting entities identified in the same patient.,Case Rep Gastroenterol,2023-12-17-22-14-28,True,Match
21547223,PMC3087490,A therapeutic and diagnostic dilemma: granular cell tumor of the breast.,Case Rep Med,2023-12-17-22-14-28,True,Match
21629537,PMC3104657,Cutaneous granular cell tumor of the breast: a clinical diagnostic pitfall.,J Clin Med Res,2023-12-17-22-14-28,True,Match
21674156,PMC3162629,Immunohistochemical localization of autophagosomal membrane-associated protein LC3 in granular cell tumor and schwannoma.,Virchows Arch,2023-12-17-22-14-28,True,Match
21991536,PMC3168574,Solitary granular cell tumor of cecum: a case report.,ISRN Gastroenterol,2023-12-17-22-14-28,True,Match
22066104,PMC3204562,Synchronous granular cell tumors in the perianus and chest wall.,J Korean Surg Soc,2023-12-17-22-14-28,True,Match
22132340,PMC3206371,Ulcerative granular cell tumor: a clinicopathological and immunohistochemical study.,J Skin Cancer,2023-12-17-22-14-28,True,Match
22148037,PMC3229052,Large dermal non neural granular cell tumor on the surgical wound site.,Ann Dermatol,2023-12-17-22-14-28,True,Match
22319236,PMC3266359,A collision tumor consisting of granular cell tumor and adenocarcinoma in the uterus of an aged djungarian hamster.,J Toxicol Pathol,2023-12-17-22-14-28,True,Match
22325570,PMC3298519,Granular cell tumor presenting as a tongue nodule: two case reports.,J Med Case Rep,2023-12-17-22-14-28,True,Match
22438621,PMC3307457,Granular cell tumor in inguinal region: A case of mistaken identity on cytology.,J Cytol,2023-12-17-22-14-28,True,Match
22570819,PMC3341441,Lingual squamous cell carcinoma surrounded by granular cell tumor.,Chonnam Med J,2023-12-17-22-14-28,True,Match
22593727,PMC3339600,Esophageal granular cell tumor successfully resected by endoscopic submucosal dissection.,Esophagus,2023-12-17-22-14-28,True,Match
22606454,PMC3350294,A malignant granular cell tumor excised with mohs micrographic surgery.,Case Rep Oncol Med,2023-12-17-22-14-28,True,Match
22708091,PMC3373979,Granular cell tumor occurring in the chest wall: a case report.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-14-28,True,Match
22837582,PMC3401863,Granular cell tumor of skin diagnosed on fine needle aspiration cytology.,Indian J Dermatol,2023-12-17-22-14-28,True,Match
23021251,PMC3502223,Granular cell tumors: a report of six cases.,World J Surg Oncol,2023-12-17-22-14-28,True,Match
23091673,PMC3467372,Brachial plexus tumors in a consecutive series of twenty one patients.,J Korean Neurosurg Soc,2023-12-17-22-14-28,True,NotMatch
23110030,PMC3479829,Granular cell astrocytoma: report of a case.,Korean J Pathol,2023-12-17-22-14-28,True,NotMatch
23133705,PMC3489388,A case report of a huge congenital granular cell epulis operated under local anesthesia.,Pan Afr Med J,2023-12-17-22-14-28,True,NotMatch
23243536,PMC3517838,Malignant clinical presentation of a benign granular cell tumor of breast in a patient with previously treated contralateral invasive ductal carcinoma.,Case Rep Oncol Med,2023-12-17-22-14-28,True,Match
23439997,PMC3573450,Granular cell tumor of hand presenting as subcutaneous nodule mimicking dermal adnexal tumor: A diagnosis by cytology.,Indian Dermatol Online J,2023-12-17-22-14-28,True,Match
23560179,PMC3611057,Granular cell tumor of the intradural extramedullary spinal cord : report of two cases with respect to radiological differential diagnosis.,J Korean Neurosurg Soc,2023-12-17-22-14-28,True,Match
23793211,PMC3754389,Case for diagnosis.,An Bras Dermatol,2023-12-17-22-14-28,True,NotMatch
23798853,PMC3687175,Granular cell tumor of the tongue: Report of a case.,J Oral Maxillofac Pathol,2023-12-17-22-14-28,True,Match
24082205,PMC3778800,Abrikossoff's Tumor: An Unusual Presentation.,Indian J Dermatol,2023-12-17-22-14-28,True,NotMatch
24130413,PMC3793358,Fine-needle aspiration cytology of granular cell tumor: A report of two cases.,J Cytol,2023-12-17-22-14-28,True,Match
24130422,PMC3793367,Aspiration cytology in the preoperative diagnosis of granular cell tumor of thyroid region in an 11-years-old female child.,J Cytol,2023-12-17-22-14-28,True,Match
24155559,PMC3787604,Occurrence of Spontaneous Tumors in the Central Nervous System (CNS) of F344 and SD Rats.,J Toxicol Pathol,2023-12-17-22-14-28,True,NotMatch
24303409,PMC3846194,Multiple congenital epulis of the mandibular ridge: a case report.,Iran J Otorhinolaryngol,2023-12-17-22-14-28,True,NotMatch
24349953,PMC3862858,Granular cell tumor of the appendix: a new case and review of the literature.,Springerplus,2023-12-17-22-14-28,True,Match
24474119,PMC3900361,Case for diagnosis. Granular cell tumor.,An Bras Dermatol,2023-12-17-22-14-28,True,Match
24574669,PMC3927352,Congenital granular cell lesion: A rare tumor of new born.,J Oral Maxillofac Pathol,2023-12-17-22-14-28,True,NotMatch
24644385,PMC3957015,Prenatal diagnosis of granular cell tumor.,Iran J Med Sci,2023-12-17-22-14-28,True,Match
24648679,PMC3945636,Recurrent benign cutaneous granular cell tumor: A case report.,J Cytol,2023-12-17-22-14-28,True,Match
24653826,PMC3957045,Granular cell tumor of the orbit.,J Ophthalmic Vis Res,2023-12-17-22-14-28,True,Match
24765605,PMC3994265,A case of malignant granular cell tumor in the sigmoid colon.,Clin Endosc,2023-12-17-22-14-28,True,Match
24782979,PMC4000886,Primary bronchial granular cell tumor in an adult male.,Korean J Thorac Cardiovasc Surg,2023-12-17-22-14-28,True,Match
24855577,PMC4029257,A case of primitive non-neural granular cell tumor presenting as a single painless bleeding nodule.,Dermatol Pract Concept,2023-12-17-22-14-28,True,Match
24880452,PMC4320418,Granular cell tumor of the oral cavity; a case series including a case of metachronous occurrence in the tongue and the lung.,Med Oral Patol Oral Cir Bucal,2023-12-17-22-14-28,True,Match
24932127,PMC4053677,Congenital granular cell tumor in newborn.,Eur J Dent,2023-12-17-22-14-28,True,Match
24937837,PMC4056721,Case for diagnosis.,An Bras Dermatol,2023-12-17-22-14-28,True,NotMatch
24938183,PMC4147306,Potential clinical implications of BRAF mutations in histiocytic proliferations.,Oncotarget,2023-12-17-22-14-28,True,NotMatch
24959055,PMC4065432,Abrikossoff's tumor of tongue: Report of an uncommon lesion.,J Oral Maxillofac Pathol,2023-12-17-22-14-28,True,NotMatch
25013469,PMC4081371,"Esophageal granular cell tumor: Clinical, endoscopic and histological features of 19 cases.",Oncol Lett,2023-12-17-22-14-28,True,Match
25030028,PMC4126351,Endoscopic submucosal dissection of esophageal granular cell tumor.,World J Surg Oncol,2023-12-17-22-14-28,True,Match
