pmid,pmcid,title,journal,insert_time,has_targz,disease
23878739,PMC3708441,Simulators of squamous cell carcinoma of the skin: diagnostic challenges on small biopsies and clinicopathological correlation.,J Skin Cancer,2023-12-17-22-08-09,True,NotMatch
24396720,PMC3881083,Pigmented tumor in the nostril.,Dermatol Pract Concept,2023-12-17-22-08-09,True,NotMatch
25071248,PMC4103265,Human Papillomavirus Deoxyribonucleic Acid may not be Detected in Non-genital Benign Papillomatous Skin Lesions by Polymerase Chain Reaction.,Indian J Dermatol,2023-12-17-22-08-09,True,NotMatch
25469197,PMC4247895,Inverted follicular keratosis of the lip.,Pan Afr Med J,2023-12-17-22-08-09,True,Match
26413920,PMC4643351,Rare case of external dental fistula of the submental region misdiagnosed as inverted follicular keratosis and thyroglossal duct cyst.,Int J Surg Case Rep,2023-12-17-22-08-09,True,Match
27294052,PMC4886589,Inverted follicular keratosis successfully treated with imiquimod.,Indian Dermatol Online J,2023-12-17-22-08-09,True,Match
29214108,PMC5718125,Reflectance confocal microscopy of an inverted follicular keratosis mimicking a squamous cell carcinoma.,Dermatol Pract Concept,2023-12-17-22-08-09,True,Match
31781447,PMC6875255,Giant Squamous Cell Papilloma of the Eyelid-Diagnostic and Therapeutic Challenges.,Case Rep Ophthalmol Med,2023-12-17-22-08-09,True,NotMatch
34430483,PMC8354396,Cutaneous Horn Overlying Inverted Follicular Keratosis: A Rare Case Report.,Indian Dermatol Online J,2023-12-17-22-08-09,True,Match
36304658,PMC9595156,Pigmented inverted follicular keratosis masquerading as basal cell carcinoma.,Indian Dermatol Online J,2023-12-17-22-08-09,True,Match
36349066,PMC9632365,Two Distinct Lesions of Inverted Follicular Keratosis of the Scalp: A Case Report.,Cureus,2023-12-17-22-08-09,True,Match
37151274,PMC10162730,Inverted Follicular Keratosis: A Retrospective Study Over 10 Years.,Indian J Dermatol,2023-12-17-22-08-09,True,Match
37529459,PMC10389127,Inverted Follicular Keratosis Presenting as a Cutaneous Horn.,Indian J Dermatol,2023-12-17-22-08-09,True,Match
38022343,PMC10631572,Cornu Cutaneum: Case Reports of Patients With a Cutaneous Horn Associated With Either a Verruca Vulgaris or an Inverted Follicular Keratosis and a Review of the Etiologies of Cutaneous Horns.,Cureus,2023-12-17-22-08-09,False,Match
