pmcid,label,caption,graphic,disease,modality
PMC4516107,FIGURE 1,A 5x5 mm brownish-pinknodule along the right milkline,abd-90-03-0434-g01,NotMatch,NotMatch
PMC4516107,FIGURE 2,"Dermatoscopy of accessory nipple with peripheral pigment network and a central
scar-like patch",abd-90-03-0434-g02,Match,NotMatch
PMC4516107,FIGURE 3,"Digital microscopy of accessory nipple (Arrow shows cleft-like appearance
responding to nipple tip)",abd-90-03-0434-g03,Match,NotMatch
PMC2639561,Figure 1,Congenital abnormality known as nipple dichotomy or intra-areolar polythelia (description in the text).,1757-1626-2-32-1,NotMatch,NotMatch
PMC2639561,Figure 2,Excision of the nipple-areola complex along with underlying parenchyma (central quadrantectomy); the lower skin circle will replace the excised areola.,1757-1626-2-32-2,NotMatch,NotMatch
PMC2639561,Figure 3,Results at 6 months after surgery.,1757-1626-2-32-3,NotMatch,NotMatch
PMC6351429,Fig. 1,"Showing the supernumerary nipple behind the anterior border of latissimus dorsi muscle, the costal margin is marked anteriorly with the normal right nipple shown.",gr1,Match,NotMatch
PMC4689912,Figure 1,Volar view of forearm.,CRIS2015-752479.001,NotMatch,NotMatch
PMC4689912,Figure 2,Lateral view of forearm.,CRIS2015-752479.002,NotMatch,NotMatch
PMC4689912,Figure 3,Accessory nipple in “milk line.”,CRIS2015-752479.003,Match,NotMatch
PMC4689912,Figure 4,Resected specimen.,CRIS2015-752479.004,NotMatch,NotMatch
PMC4689912,Figure 5,Low power pathology slide (features of accessory nipple including increase in pilosebaceous units and smooth muscle bundles).,CRIS2015-752479.005,Match,NotMatch
PMC4689912,Figure 6,High power pathology slide (sebaceous gland with increase in surrounding smooth muscle bundles).,CRIS2015-752479.006,NotMatch,NotMatch
PMC7256431,Fig 1,Pink sclerotic 1.5-cm plaque in left inframammary region.,gr1,NotMatch,NotMatch
PMC7256431,Fig 2,High-power hematoxylin-eosin staining revealing poorly differentiated infiltrative breast carcinoma.,gr2,NotMatch,NotMatch
PMC7256431,Fig 3,"A, Lesion before biopsy. B, Lesion with tumor shrinkage after 8 months of treatment with fulvestrant and anastrozole.",gr3,NotMatch,NotMatch
PMC7256431,Fig 4,Anatomic location of ectopic breast tissue.,gr4,NotMatch,NotMatch
PMC4112267,Figure 1,"Clinical and dermoscopic presentation of multiple, unilateral accessory nipples. A 42-year-old patient with two accessory nipples, linearly distributed within the left milk line (b) – in the first line, (c) – in the second line, with a tendency to decline the further away the AN was situated from the normal nipple (a)",PDIA-31-22872-g001,Match,NotMatch
PMC4112267,Figure 2,"Dermoscopic image of a normal male nipple – the central homogenous whitish and pinkish structureless area with multiple, small whitish globules corresponding to the tip of the nipple are all duly noted. Light-brownish network-like structures with several, tiny, regular, roundish globules were also observed in the areola",PDIA-31-22872-g002,NotMatch,NotMatch
PMC4112267,Figure 3,Dermoscopic picture of the first-line accessory nipple shows the central scar-like structureless area with a small central dimpling. Light-brown irregular peripheral network-like structures surround the central part of the accessory nipple,PDIA-31-22872-g003,Match,NotMatch
PMC4112267,Figure 4,Dermoscopic image of the second-line accessory nipple presents a flat central scar-like area with peripheral network-like structures,PDIA-31-22872-g004,Match,NotMatch
PMC4112267,Figure 5,"Central white scar-like area. Dermoscopy reveals a centrally located, sharply circumscribed, oval, white area surrounded by a peripheral network (network-like structures). Small dots comparable to these of the fisheye-like structures are also visible in the central part of the lesion, resembling comedo-like openings",PDIA-31-22872-g005,NotMatch,NotMatch
PMC4112267,Figure 6,"The dermoscopic image shows the presence of central network-like structures covering the whole part of the AN. Numerous, small dark-brown dots, referred to as fisheye-like structures are visible in the central area. These are sharply circumscribed, round structures mimicking comedo-like openings",PDIA-31-22872-g006,NotMatch,NotMatch
PMC4112267,Figure 7,"Cleft-like appearance. A cleft dividing the nipple into two nearly equal parts has been observed in the central part of the accessory nipple. The cleft-like appearance corresponds with the tip of the nipple. Moreover, the presence of central network-like structures and the white cobblestone- like pattern have been noted",PDIA-31-22872-g007,Match,NotMatch
PMC4112267,Figure 8,"Dermoscopic image of the AN described as a white cobblestone-like pattern. The presence of central network-like structures has been observed within the AN, covering the entire nipple, which divides its background into numerous, closely aggregated, larger, angulated whitish globules resembling cobblestones, described as the white cobblestone-like pattern",PDIA-31-22872-g008,NotMatch,NotMatch
PMC4112267,Figure 9,Dermoscopy shows the presence of a central round dimpling with a darker plug and an accompanying central scar-white area surrounded by a peripheral network (network-like structures),PDIA-31-22872-g009,NotMatch,NotMatch
