pmid,pmcid,title,journal,insert_time,has_targz,disease
19144105,PMC2631493,Oral melanoacanthoma: a case report and review of the literature.,J Med Case Rep,2023-12-17-22-08-12,True,Match
21572799,PMC3088943,Giant melanoacanthoma mimicking malignant melanoma.,Indian J Dermatol,2023-12-17-22-08-12,True,Match
22549672,PMC3505710,Oral pigmented lesions: Clinicopathologic features and review of the literature.,Med Oral Patol Oral Cir Bucal,2023-12-17-22-08-12,True,NotMatch
23248484,PMC3519227,Oral melanoacanthoma: A rare case of diffuse oral pigmentation.,J Oral Maxillofac Pathol,2023-12-17-22-08-12,True,Match
23356913,PMC3568418,Immunohistochemical features of multifocal melanoacanthoma in the hard palate: a case report.,BMC Res Notes,2023-12-17-22-08-12,True,Match
23741670,PMC3673377,Melanoacanthoma: Uncommon presentation of an uncommon condition.,Indian Dermatol Online J,2023-12-17-22-08-12,True,Match
24014974,PMC3758711,Melanoacanthoma of external ear: report of two cases.,J Lab Physicians,2023-12-17-22-08-12,True,Match
24174763,PMC3808024,An unusual clinical presentation of gingival melanoacanthoma.,J Indian Soc Periodontol,2023-12-17-22-08-12,True,Match
25206187,PMC4034627,Oral melanoacanthoma of a rare intraoral site: case report and review of literature.,Int J Clin Pediatr Dent,2023-12-17-22-08-12,True,Match
27081260,PMC4828376,Clinical and Histopathological Investigation of Seborrheic Keratosis.,Ann Dermatol,2023-12-17-22-08-12,True,NotMatch
27398186,PMC4930645,Pathogenesis and clinicohistopathological caractheristics of melanoacanthoma: A systematic review.,J Clin Exp Dent,2023-12-17-22-08-12,True,Match
27867743,PMC5108642,In vivo reflectance confocal microscopy features of a melanoacanthoma.,Dermatol Pract Concept,2023-12-17-22-08-12,True,Match
28658350,PMC10118927,Multifocal oral melanoacanthoma associated with Addison's disease and hyperthyroidism: a case report.,Arch Endocrinol Metab,2023-12-17-22-08-12,True,Match
29387765,PMC5789764,Oral melanoacanthoma of the palate: An unusual presentation of an uncommon entity.,JAAD Case Rep,2023-12-17-22-08-12,True,Match
30156629,PMC6106659,Collision tumor: pigmented Bowen's disease and seborrheic keratosis.,An Bras Dermatol,2023-12-17-22-08-12,True,NotMatch
30651689,PMC6306582,A rare case of oral melanoacanthoma.,J Oral Maxillofac Pathol,2023-12-17-22-08-12,True,Match
31110620,PMC6522109,Clinical and histopathological study of the oral multifocal melanoacanthoma: A case report.,J Clin Exp Dent,2023-12-17-22-08-12,True,Match
31497429,PMC6707823,Melanoacanthoma Masquerading as Melanoma: Case Reports and Literature Review.,Cureus,2023-12-17-22-08-12,True,Match
31523108,PMC6706987,A Rare Pigmented Lesion of the Eyelid.,Int J Trichology,2023-12-17-22-08-12,True,NotMatch
31789261,PMC6939077,Melanoacanthoma: a potential pitfall of reflectance confocal microscopy.,An Bras Dermatol,2023-12-17-22-08-12,True,Match
32313756,PMC7164714,A Unique Presentation of Gingival Melanoacanthoma: Case Report and Review of Literature.,Cureus,2023-12-17-22-08-12,True,Match
32856618,PMC8141314,Oral pigmented lesions: a retrospective analysis from Brazil.,Med Oral Patol Oral Cir Bucal,2023-12-17-22-08-12,True,NotMatch
33447386,PMC7780343,Case Report: A rare presentation and diagnosis of gingival melanoacanthoma caused by teeth whitening strips: A Case Report.,F1000Res,2023-12-17-22-08-12,True,Match
33665288,PMC7907239,Melanoacanthoma on the nipple of a middle-aged woman: A diagnostic challenge.,JAAD Case Rep,2023-12-17-22-08-12,True,Match
35989746,PMC9380846,Multifocal Intraoral Melanoacanthomas: Two Case Reports and a Literature Review.,Cureus,2023-12-17-22-08-12,True,Match
36578708,PMC9792031,"Melanoacanthoma, Plasma Cell Cheilitis and Langerhans Cell Hyperplasia on the Lower Lip: An Unusual Association and Immunohistochemical Analysis.",Indian J Dermatol,2023-12-17-22-08-12,True,Match
36686340,PMC9850976,Habitual khat chewing and oral melanoacanthoma: A case report.,World J Clin Cases,2023-12-17-22-08-12,True,Match
