pmid,pmcid,title,journal,insert_time,label,caption,graphic
11548830,PMC3015450,Video-assisted thoracoscopic management of mediastinal tumors.,JSLS,2023-12-17-22-14-39,,,
12692434,PMC3055034,Malignant transformation of intrathoracic ancient neurilemmoma in a patient without Von Recklinghausen's disease.,J Korean Med Sci,2023-12-17-22-14-39,,,
13969734,PMC2070963,Tumours of nerve: an electron microscope study.,Br J Cancer,2023-12-17-22-14-39,Figs. 8-9,,brjcancer00500-0101-a
13969734,PMC2070963,Tumours of nerve: an electron microscope study.,Br J Cancer,2023-12-17-22-14-39,Figs. 2-3,,brjcancer00500-0098-a
13969734,PMC2070963,Tumours of nerve: an electron microscope study.,Br J Cancer,2023-12-17-22-14-39,Figs. 4-5,,brjcancer00500-0099-a
13969734,PMC2070963,Tumours of nerve: an electron microscope study.,Br J Cancer,2023-12-17-22-14-39,Figs. 6-7,,brjcancer00500-0100-a
14042720,PMC2070975,THE HISTOLOGICAL CLASSIFICATION OF LOWER RESPIRATORY TRACT TUMOURS.,Br J Cancer,2023-12-17-22-14-39,Figs. 16-20,,brjcancer00495-0030-a
14042720,PMC2070975,THE HISTOLOGICAL CLASSIFICATION OF LOWER RESPIRATORY TRACT TUMOURS.,Br J Cancer,2023-12-17-22-14-39,Figs. 11-15,,brjcancer00495-0029-a
14042720,PMC2070975,THE HISTOLOGICAL CLASSIFICATION OF LOWER RESPIRATORY TRACT TUMOURS.,Br J Cancer,2023-12-17-22-14-39,Figs. 1-4,,brjcancer00495-0027-a
14042720,PMC2070975,THE HISTOLOGICAL CLASSIFICATION OF LOWER RESPIRATORY TRACT TUMOURS.,Br J Cancer,2023-12-17-22-14-39,Figs. 5-10,,brjcancer00495-0028-a
14264933,PMC2071188,ON THE RELATIONSHIP OF MAST CELLS TO VARIOUS SOFT TISSUE TUMOURS.,Br J Cancer,2023-12-17-22-14-39,,,
14380804,PMC5977807,Neurilemmoma of the stomach with peptic ulceration: report of a case.,Glasgow Med J,2023-12-17-22-14-39,Fig. 1.,,glasgowmedj76381-0031-a
14380804,PMC5977807,Neurilemmoma of the stomach with peptic ulceration: report of a case.,Glasgow Med J,2023-12-17-22-14-39,Fig. 2.,,glasgowmedj76381-0031-b
18521311,PMC2395458,Intraosseous schwannoma (neurilemmoma) of the cervical spine.,Sarcoma,2023-12-17-22-14-39,,,
19574706,PMC2712707,Schwannoma of the eyelid: apropos of two cases.,Indian J Ophthalmol,2023-12-17-22-14-39,Figure 1,"Histopathology of Case 1: admixture of compactly arranged interlacing fascicles, Antoni A pattern (black arrow), and loosely arranged cells separated by clear matrix, Antoni B pattern (white arrow) (H and E, ×25)",IJO-57-318-g001
19574706,PMC2712707,Schwannoma of the eyelid: apropos of two cases.,Indian J Ophthalmol,2023-12-17-22-14-39,Figure 2,Clinical appearance of the left lower eyelid schwannoma of Case 2,IJO-57-318-g002
19574706,PMC2712707,Schwannoma of the eyelid: apropos of two cases.,Indian J Ophthalmol,2023-12-17-22-14-39,Figure 3,"Histopathology of Case 2: Antoni A pattern with fascicules and bundles of non-pigmented spindle cells with elongated bland nuclei (H and E, ×25)",IJO-57-318-g003
19574706,PMC2712707,Schwannoma of the eyelid: apropos of two cases.,Indian J Ophthalmol,2023-12-17-22-14-39,Figure 4,"Immunochemistry of Case 2: Strong reactivity for S100 protein (H and E, ×25)",IJO-57-318-g004
19654968,PMC2719205,Charcot-Marie-Tooth 1A concurrent with schwannomas of the spinal cord and median nerve.,J Korean Med Sci,2023-12-17-22-14-39,Fig. 1,"Pedigree of a CMT1A family (FC270) with PMP22 duplication. The filled symbols indicate affected males (■) and females (●) with CMT neuropathy, and the open symbols represent unaffected males (□) and females (○). The arrow indicates the proband, and asterisks indicate the available DNA samples. In the proband, schwannomas were found in the spinal cord and median nerves. His mother (II-6) also had a schwannoma in the median nerve.",jkms-24-763-g001
19654968,PMC2719205,Charcot-Marie-Tooth 1A concurrent with schwannomas of the spinal cord and median nerve.,J Korean Med Sci,2023-12-17-22-14-39,Fig. 2,MRI of the thoracolumbar spinal cord and right humerus. (A) Sagittal T1-weighted image shows a well demarcated 1.8×2.4 cm sized contrast-enhancing intradural extramedullary mass at the T12-L1 level. (B) Sagittal T2-weighted MR image showing a well demarcated 1.5×2.0 cm sized ovoid shaped mass adjacent to the median nerve on the medial side of the right middle humerus.,jkms-24-763-g002
19654968,PMC2719205,Charcot-Marie-Tooth 1A concurrent with schwannomas of the spinal cord and median nerve.,J Korean Med Sci,2023-12-17-22-14-39,Fig. 3,"Histopathological feature of the intradural extramedullary mass at the T12-L1 spinal level is a tumor containing crowded spindle cells with palisading nuclei (Antoni A pattern, arrow) and loosely arranged spindle cells in abundant myxomatous areas (Antoni B pattern, arrowhead). Tumor tissue was stained with hematoxylin and eosin (magnification, ×100).",jkms-24-763-g003
20411137,PMC2857486,Characterization of magnetic resonance images for spinal cord tumors.,Asian Spine J,2023-12-17-22-14-39,Fig. 1,"A 30-year-old female patient who had undergone an operation for neurilemmoma demonstrated low signal intensity on T1-weighted imaging (A), high signal intensity on T2-weighted imaging (B), and significant enhancement on Gd-DTPA imaging (C). Coronal MR imaging showed lateral displacement of the spinal cord (D). Gd-DTPA: gadolinium diethylene triamine acid.",asj-2-15-g001
