pmcid,label,caption,graphic,disease,modality
PMC3346918,Fig. 1,"26×22 mm sized, skin-colored, firm, asymptomatic subcutaneous nodule on the left sole.",ad-24-220-g001,NotMatch,NotMatch
PMC3346918,Fig. 2,"(A) Skin biopsy showed a relatively well-circumscribed tumor in the dermis (H&E, Scanning view). (B) The tumor consists of spindle cells arranged in interlacing fascicles or whorls (H&E, ×100). (C) These spindle cells had pale pink cytoplasm, elongated nuclei, and inconspicuous nucleoli (H&E, ×400). (D) Immunoreactivity of the spindle cells with smooth muscle actin (Smooth muscle actin, ×200) (E) Many spindle cells with eosinophilic cytoplasmic stain dispersed among the blue collagen bundles (Masson-trichrome, ×400).",ad-24-220-g002,NotMatch,Match
PMC3591041,Figure 1,10-month-old infant showing a diffuse swelling in the left mandibular posterior region,AMS-1-87-g001,NotMatch,NotMatch
PMC3591041,Figure 2,Axial CT demonstrating a well-defined lesion with the expansion of buccal and lingual cortical plates,AMS-1-87-g002,NotMatch,NotMatch
PMC3591041,Figure 3,Coronal CT showing the expansion of buccal and lingual cortical plates and area of perforation of the buccal cortex,AMS-1-87-g003,NotMatch,NotMatch
PMC3591041,Figure 4,Intraoperative view after the excision of the mass and peripheral osectomy of the posterior mandible,AMS-1-87-g004,NotMatch,NotMatch
PMC3591041,Figure 5,Photomicrograph of the SMA stain showing irregularly arranged fascicles of spindle-shaped cells with blunt-ended nuclei (40×),AMS-1-87-g005,NotMatch,NotMatch
PMC3591041,Figure 6,Photomicrograph of the vimentin stain of the lesion showing strong immunoreactions of the myofibroblasts (40×),AMS-1-87-g006,NotMatch,NotMatch
PMC3433120,Figure 1,Swelling present on the forehead measuring 2.5 × 3 cm in dimension.,CRIM.PEDIATRICS2012-630804.001,NotMatch,NotMatch
PMC3433120,Figure 2,"(a) T2 weighted image showing a well-defined mass, mildly hyperintense in comparison to brain and (b) T1 weighted image showing well-defined lesion with lytic cortical borders with homogenous enhancement.",CRIM.PEDIATRICS2012-630804.002,NotMatch,NotMatch
PMC3433120,Figure 3,(a) Intraoperative image showing surgical excision of the lesion and (b) surgical site following excision.,CRIM.PEDIATRICS2012-630804.003,NotMatch,NotMatch
PMC3433120,Figure 4,"Excised specimen showing the periosteal lining (a), Photomicrograph showing tumour cells arranged in a biphasic pattern (H/E, ×40) (b), Photomicrograph showing light staining areas composed of plump myoid spindle cells arranged in short fascicles with elongated/cigar-shaped nuclei and dark staining areas composed of round or polygonal cells with slightly pleomorphic hyperchromic nuclei (H/E, ×100) (c).",CRIM.PEDIATRICS2012-630804.004,NotMatch,Match
PMC3433120,Figure 5,(a) Photomicrograph showing immunopositivity for vimentin (×100) and (b) photomicrograph showing immunopositivity for SMA (×100).,CRIM.PEDIATRICS2012-630804.005,NotMatch,Match
PMC3804802,Figure 1.,T1-weighted magnetic resonance imaging of the right knee after administration of gadolinium.,rt-2013-3-e27-g001,NotMatch,NotMatch
PMC3804802,Figure 2.,"A) Small and middle sized arteries (arrow) with concentric proliferation of SMA positive spindle cells (inset; original magnification 200x) in the outer layers are seen accompanied by myxoid and collagenous connective tissue in the background (hematoxilin and eosin staining; original magnification 50x). B) Several small, whorly nodules (asterisks) consiting of histiocytoid bland cells and containing (arrow) some multinucleated giant cells of osteoclastic type (CD68 positive as seen in the upper inset; original magnification 200x) are seen in the center of the lesion (hematoxilin and eosin staining; original magnification 100x). These cells show partial nuclear expression of MITF (lower inset; original magnification 200x)",rt-2013-3-e27-g002,NotMatch,Match
PMC3804802,Figure 3.,"A) There are numerous thick-walled blood vessels (asterisks) with an outer concentric proliferation of bland spindle cells. Between these vessels, there is a diffuse spindle cell proliferation with a loosely myxoid or collagenous matrix (hematoxilin and eosin staining; original magnification 25x). B) Focally there are striking nodular aggregates (asterisks) of palely eosinophlic histiocytoid cells admixed with occasional osteoclastic giant cells (arrow) (hematoxilin and eosin staining; original magnification 100x).",rt-2013-3-e27-g003,NotMatch,Match
PMC3687167,Figure 1,Clinical picture showing swelling in the right side angle of mandible,JOMFP-17-121-g001,NotMatch,NotMatch
PMC3687167,Figure 2(a-c),CT scan showing an osteolytic lesion about 2.5 × 2 cm in dimension extending from the distal aspect of 47 to the ramus of the mandible with destruction of buccal cortical plate,JOMFP-17-121-g002,NotMatch,NotMatch
PMC3687167,Figure 3,"Photomicrograph showing biphasic nature of myofibroma with elongated spindle cells seen alternating with closely packed cells with small rounded nuclei and eosinophilic cytoplasm forming interlacing fascicles. (H and E, stain ×200)",JOMFP-17-121-g003,Match,NotMatch
PMC3687167,Figure 4,"Hemangiopericytoma-like vascular pattern is seen. (H and E, stain ×100)",JOMFP-17-121-g004,NotMatch,Match
PMC3687167,Figure 5,Strong immunoreactivity for αSMA in the tumor cells and hemangiopericytoma-like vascular pattern is seen. Note that the blood vessel walls are also positive (×100),JOMFP-17-121-g005,NotMatch,Match
PMC3687167,Figure 6,Photomicrograph demonstrating strong immunoreactivity for αSMA in the tumor cells showing a biphasic pattern (×100),JOMFP-17-121-g006,NotMatch,Match
PMC4037978,Figure 1,"(a) A solitary 1-cm sized firm erythematous irregular nodule on the back. (b) Encapsulated and large nodular lesion composed of soild aggregates of plump spindle-shaped cells in fascicles in dermis. Spindle cell proliferation was more pronounced at the periphery of the tumor. The central portion of the mass was largely fibrotic with collagen degeneration (H and E, ×40). (c) The periphery of the myofibroma shows round fascicles with blue mucin deposition (H and E, ×100)",IJD-59-317e-g001,Match,Match
PMC3711989,Figure 1,Radiologic characterization of the lesion. CT imaging revealed a highly enhanced intramural mass (1.3 cm in maximum diameter; white arrows) in the proximal sigmoid colon.,1746-1596-8-90-1,NotMatch,NotMatch
PMC3711989,Figure 2,"Gross features of the lesion. A well-demarcated, ovoid 1.3 cm × 1.0 cm × 0.7 cm intramural mass (arrows) is noted in the colon.",1746-1596-8-90-2,NotMatch,NotMatch
PMC3711989,Figure 3,"Histologic features of the tumor. A. The tumor is well-demarcated and situated transmurally. There are alternating light and dark areas within the tumor (H&E, ×20). B. The light area consists of haphazardly arranged, interweaving fascicles of plump, myoid-appearing spindle cells with elongated nuclei and abundant eosinophilic cytoplasm (H&E, ×400). C. The dark, more cellular area consists of primitive-appearing polygonal cells arranged in a hemangiopericytomatous pattern (H&E, ×400). D. Intravascular proliferation of tumor cells is noted at the periphery of the lesion (H&E, ×200).",1746-1596-8-90-3,NotMatch,Match
PMC3711989,Figure 4,"Immunohistochemical findings. A. The myoid-appearing spindle tumor cells show diffuse and strong positivity for SMA (immunostaining, ×400). B. The primitive-appearing tumor cells are focally positive for SMA (immunostaining, ×400). C. The myoid-appearing spindle tumor cells show an increased Ki-67 labeling index (up to 7%) (immunostaining, ×400). D. The primitive-appearing tumor cells display low Ki-67 labeling index (up to 1%) (immunostaining, ×400).",1746-1596-8-90-4,NotMatch,NotMatch
PMC4086699,Figure 1,Chest X-ray of the patient. A chest X-ray showed a faint patchy opacity over the periphery of the right upper lung zone (black arrow).,1752-1947-8-210-1,NotMatch,NotMatch
PMC4086699,Figure 2,"Magnetic resonance imaging of chest shows a 5.2×4.5×4.6cm mass involving the right serratus anterior muscle, the right fifth intercostal space and the subpleural space (white arrow). (A) T1-weighted image shows isointense to hypointense relative to the muscle. (B) T2-weighted image shows heterogeneously hyperintense with some low-signal spots. (C) T2-weighted image with gadolinium injection shows inhomogeneous contrast enhancement.",1752-1947-8-210-2,NotMatch,NotMatch
PMC4086699,Figure 3,The gross picture of the tumor. A soft tissue mass measured approximately 5.0×5.0×4.2cm in size with a white-yellowish appearance.,1752-1947-8-210-3,NotMatch,NotMatch
PMC4086699,Figure 4,"The histopathology of the tumor. (A) Calponin ×400: hypocellular myxoid appearance with short fascicles, tumor cells and abundant myxoid stroma. (B) Hematoxylin and eosin stain ×200: focal bone invasion.",1752-1947-8-210-4,NotMatch,NotMatch
PMC4230239,Figure 1,Photograph showing the mass on the mandible.,1477-7819-12-69-1,NotMatch,NotMatch
PMC4230239,Figure 2,"Preoperative MRI images. (A) T1-weighted axial image showing a mass of iso-intensity on the mandible (arrow). (B) Gadolinium-enhanced T1-weighted axial image showing a highly and heterogeneously enhanced mass (arrow). (C) T2-weighted axial image showing high signal intensity within the mass (arrow). (D) Short-tau inversion recovery images showing high signal intensity in the mass (arrow). MRI, magnetic resonance imaging.",1477-7819-12-69-2,NotMatch,NotMatch
PMC4230239,Figure 3,"CT image showing no bony changes of the mandible. CT, computed tomography.",1477-7819-12-69-3,NotMatch,NotMatch
PMC4230239,Figure 4,"FDG-PET and PET/CT images. (A) FDG-PET coronal image of the mass. There is an abnormal accumulation of FDG in the left mandibular region (arrow). (B) PET/CT fusion image showing abnormal strong FDG accumulation corresponding to the mass on the left mandible (arrow). CT, computed tomography; FDG, 18 F-fluorodeoxyglucose; PET, positron emission tomography.",1477-7819-12-69-4,NotMatch,NotMatch
PMC4230239,Figure 5,Photograph showing intraoperative view of the marginal resection of the left mandible.,1477-7819-12-69-5,NotMatch,NotMatch
PMC4230239,Figure 6,"Photomicrographs showing spindle-shaped cells, cytoplasmic immunoreactivity and vascular endothelial cells. (A) Interlacing bundles of spindle-shaped cells (HE stain, original magnification × 100). (B) Spindle-shaped cells with tapered blunt-ended nuclei and pale-staining eosinophilic cytoplasm (HE stain, original magnification × 400). (C) Cytoplasmic positive immunoreactivity for vimentin (original magnification × 400). (D) Cytoplasmic positive immunoreactivity for HHF-35 (original magnification × 400). (E) Cytoplasmic positive immunoreactivity for α-SMA (original magnification × 400). (F) Vascular endothelial cells with cytoplasmic positive immunoreactivity for CD34 (original magnification × 200). HE, hematoxylin and eosin.",1477-7819-12-69-6,NotMatch,NotMatch
PMC4236365,Fig. 1.,"A, Magnetic resonance imaging (MRI) image of mass in palm. B, MRI image of mass in carpal tunnel.",gox-2-e204-g001,NotMatch,NotMatch
PMC4236365,Fig. 2.,Intraoperative view of palm with myofibroma pushing against the median nerve.,gox-2-e204-g002,Match,NotMatch
PMC4236365,Fig. 3.,"Bundle of spindled myofibroblasts (hematoxylin and eosin stain, 400× magnification).",gox-2-e204-g003,NotMatch,NotMatch
PMC4160595,Fig. 1,"Radiologic evaluations. (A) Facial bone computed tomography reveals a cyst-like lesion in the right mandibular alveolar process of the first molar. (B) During surgery, the first molar is extracted and a solid, firm mass is found under the molar (arrow).",kjpathol-48-307-g001,NotMatch,NotMatch
PMC4160595,Fig. 2,Microscopic and special staining features. (A) The tumor is highly cellular and exhibits an interlacing fascicle pattern with slit-like blood vessels. Neither atypical mitosis nor necrosis are detected. (B) A high-power view reveals spindle cells with elongated nuclei and blunted-ends closely resembling smooth muscle tumors. (C) Masson's trichrome stain shows plenty of collagenous stroma (blue stain) intermingled with myofibroblastic cells (red stain).,kjpathol-48-307-g002,NotMatch,NotMatch
PMC4160595,Fig. 3,Immunohistochemical stains. (A) Smooth muscle actin is expressed diffusely and strongly in spindle cells. (B) CD34 demonstrates hemangiopericytoma-like vascular pattern. (C) Vimentin is diffusely and strongly positive in all around the tumor cells.,kjpathol-48-307-g003,NotMatch,NotMatch
PMC6074576,Figure 1,Operative view of the lesion.,asm-6-544f1,NotMatch,NotMatch
PMC6074576,Figure 2,Overview of the specimen shows the luminal obstruction by thickened wall.,asm-6-544f2,NotMatch,NotMatch
PMC6074576,Figure 3,"On the left side, unremarkable small bowel is present with normal mucosal villi, submucosa, and muscular smooth muscle wall. On the right side, there is a lesion that causes thickening of the bowel wall and in the picture it extends from the mucosa through the submucosa into the muscularis propria. The mucosa overlying the lesion is ulcerated (hematoxylin and eosin, 20×).",asm-6-544f3,NotMatch,NotMatch
PMC6074576,Figure 4,"A high microscopic power of the lesion showing hypercellularity and spindle tumor cells with elongated plump nuclei containing several mitotic figures (arrows). Tumor necrosis and nuclear pleomorphism are not present (hematoxylin and eosin, 40×).",asm-6-544f4,NotMatch,NotMatch
PMC4397003,Figure 1,Intraoral picture showing growth in the lower left posterior region on lingual and distal aspect of 36.,CRID2015-243894.001,NotMatch,NotMatch
PMC4397003,Figure 2,Orthopantomograph showing no bony involvement.,CRID2015-243894.002,NotMatch,NotMatch
PMC4397003,Figure 3,"Intertwining bundles of spindle cells with abundant extracellular collagenous matrix (H&E stain, original magnification ×40).",CRID2015-243894.003,NotMatch,Match
PMC4397003,Figure 4,"Groups of densely packed cells adjacent to angular hemangiopericytoma-like blood vessels (H&E stain, original magnification ×40).",CRID2015-243894.004,NotMatch,Match
PMC4397003,Figure 5,Bundles of lesional spindle cells intensely positive for alpha-smooth muscle actin (original magnification ×40).,CRID2015-243894.005,NotMatch,NotMatch
PMC4397003,Figure 6,Lesional cells are negative for CD34. Positive stain highlights the extensive vascular network of the lesion (original magnification ×40).,CRID2015-243894.006,NotMatch,NotMatch
PMC4723646,Fig. 1,Anteroposterior (A) and lateral (B) radiographs of the proximal tibia demonstrating a well-bordered lytic lesion with a sclerotic rim.,gr1,NotMatch,NotMatch
PMC4723646,Fig. 2,"Computerized tomography scan axial (A), sagittal (B) and coronal (C) images showing an eccentric, purely lytic mass expanding into the proximal tibia with marginal sclerosis. The lesion involves the anteromedial cortex, and has no soft tissue component.",gr2,NotMatch,NotMatch
PMC4723646,Fig. 3,"Histopathology from the intraoperative specimen (A). At low power, a nodular arrangement is observed with hypocellular and hypercellular spindle cell areas in a hyalinized matrix (stain, hematoxylin and eosin, magnification 4×). (B) The nodule is composed of myoid spindle cells, having eosinophilic fusiform cytoplasm and spindling nuclei. Hyalinized pinkish matrix is present (stain, hematoxylin and eosin, magnification 10×). (C) Immunohistochemistry demonstrating a smooth muscle actin positivity within the tumor (immunoperoxidase–haematoxylin, magnification 10×). (D) Nuclear immunostaining for Ki-67, a cell proliferation marker, was rare and accounted for less than 1% of tumor cells (magnification 10×).",gr3,NotMatch,NotMatch
PMC4792060,Figure 1,Extraoral swelling extending up to the lateral wall of nose medially and infraorbital rim superiorly causing decrease in the size of left palpebral fissure,CCD-7-71-g001,NotMatch,NotMatch
PMC4792060,Figure 2,Three-dimensional computed tomography face showing the extent of involvement of lesion,CCD-7-71-g002,NotMatch,NotMatch
PMC4792060,Figure 3,"Firm, encapsulated mass measuring 6 cm × 5 cm with well-defined borders and a whitish surface",CCD-7-71-g003,NotMatch,NotMatch
PMC4868903,Figure 1,Ultrasound appearance of the mass: the solitary myofibroma arises from the bladder neck gaining the bladder lumen; (a–c): longitudinal and transverse US sections.,CRIPE2016-1951840.001,Match,NotMatch
PMC4868903,Figure 2,Renal ultrasound: absence of hydronephrosis was showed during a complete abdomen US examination; (a) right kidney and (b) left kidney.,CRIPE2016-1951840.002,NotMatch,NotMatch
PMC4868903,Figure 3,"Intraoperative images. (a) Intraoperative appearance of the vesical trigone, ureteral orifices, and the mass occupying the bladder neck; (b) the mass is removed and the bladder mucosa sutured. An indwelling catheter is inserted as urethral tutor.",CRIPE2016-1951840.003,NotMatch,NotMatch
PMC4868903,Figure 4,"Pathology. (a–d) (Haematoxylin/eosin): nodular proliferation with superficial normal urothelium; (e) peripheral zones have myoid short fascicles/whorls/nodules of plump myofibroblasts with pale pink cytoplasm and long, tapering nuclei with vesicular chromatin and 1-2 small nucleoli, but no atypia or pleomorphism, often associated with hyalinization, and whorls/nodules can have a vaguely chondroid or chondromyxoid appearance; (f) central zones between the peripheral myoid nodules display cellular areas of round, polygonal, or spindle cells with scant cytoplasm, hyperchromatic nuclei, arranged around thin walled branching ectatic “hemangiopericytic” vessels; often calcification, necrosis, and hyalinization; often apparent subendothelial intravascular growth but still benign with minimal mitotic activity.",CRIPE2016-1951840.004,NotMatch,NotMatch
