pmid,pmcid,title,journal,insert_time,label,caption,graphic
16999859,PMC1586213,Deep penetrating nevus: a case report and brief literature review.,Diagn Pathol,2023-12-17-22-12-58,Figure 1,"(H&E, ×20): Nested proliferations of spindle and epithelioid cells are seen within the deep reticular dermis and subcutaneous tissue and are arranged in a wedge shape with a broad base in parallel with the dermis and an apex directed toward the epidermis.",1746-1596-1-31-1
16999859,PMC1586213,Deep penetrating nevus: a case report and brief literature review.,Diagn Pathol,2023-12-17-22-12-58,Figure 2,"(H&E, ×100): Nests of spindle cells and epithelioid-like cells diffusely infiltrate the surrounding tissues, including the deep subcutaneous adipose tissue on the left. Note the abundance of melanophages.",1746-1596-1-31-2
16999859,PMC1586213,Deep penetrating nevus: a case report and brief literature review.,Diagn Pathol,2023-12-17-22-12-58,Figure 3,"(H&E, ×400): The tumor cells reveal severe cytologic atypia and pleomorphism. Several cells display nuclear vacuolation.",1746-1596-1-31-3
16999859,PMC1586213,Deep penetrating nevus: a case report and brief literature review.,Diagn Pathol,2023-12-17-22-12-58,Figure 4,"(H&E, ×1000): The tumor cell in the center displays a large, pleomorphic nucleus containing several vacuoles.",1746-1596-1-31-4
16999859,PMC1586213,Deep penetrating nevus: a case report and brief literature review.,Diagn Pathol,2023-12-17-22-12-58,Figure 5,"(H&E, ×1000): The nucleus of this tumor cell displayed in the center of the field reveals irregularly marginated chromatin with a pale, central pseudoinclusion.",1746-1596-1-31-5
20865267,PMC2991233,Improved discrimination of melanotic schwannoma from melanocytic lesions by combined morphological and GNAQ mutational analysis.,Acta Neuropathol,2023-12-17-22-12-58,Fig. 1,"Melanotic schwannoma (case 4) showing a circumscribed tumor, covered by a fibrous capsule and containing several psammoma bodies (a) (×50). Detail of the same lesion showing spindle cell morphology, an ample amount of melanin pigment and a psammoma body (case 4) (b) (×200). Melanotic schwannoma (case 8) with more epithelioid cell morphology, nuclear pseudoinclusions (arrow) and large vacuoles resembling fat (c) (×400). Strong and diffuse positivity for, respectively, S-100 and HMB-45 in a melanotic schwannoma (case 4) (d, e) (×25, ×100). Same lesion with pericellular deposition of basement membrane material (case 4) (f) (Laguesse stain, ×400)",401_2010_749_Fig1_HTML
20865267,PMC2991233,Improved discrimination of melanotic schwannoma from melanocytic lesions by combined morphological and GNAQ mutational analysis.,Acta Neuropathol,2023-12-17-22-12-58,Fig. 2,"Intermediate-grade melanocytoma (case 20) with invasion of neuroglial tissue; note the Rosenthal fibers (arrow) in the surrounding neuropil (a) (×200). Epithelioid cell morphology with bland nuclei and small nucleoli in a melanocytoma (case 22) (b) (×400). Focal positivity for S-100 in the same lesion (case 22) (c) (×200). Diffuse positivity for HMB-45 and Melan-A, respectively, in the same lesion (d, e) and a nested staining pattern in the reticulin stain (f) (case 22) (Laguesse stain, ×200)",401_2010_749_Fig2_HTML
20865267,PMC2991233,Improved discrimination of melanotic schwannoma from melanocytic lesions by combined morphological and GNAQ mutational analysis.,Acta Neuropathol,2023-12-17-22-12-58,Fig. 3,"Case 24 was a variably, partly heavily pigmented lesion consisting of spindle to pleomorphic cells (a, c) (×200), showing infiltrative growth in a ganglion at the lumbar spinal region with dispersed incorporated ganglion cells (arrow) (b) (×400). The nuclei showed marked atypia with conspicuous nucleoli (c) (×200). In the reticulin stain, both a pericellular (d) and nested staining pattern were seen (e) (Laguesse, ×100). We, therefore, favored the diagnosis of a melanotic schwannoma with atypical features suggestive of aggressive behavior. Molecular analysis of this case did not reveal mutations in the GNAQ gene",401_2010_749_Fig3_HTML
20877617,PMC2938563,Blue nevus of the prostate.,Indian J Urol,2023-12-17-22-12-58,Figure 1,"Polygonal and elongated cells with black pigment in the prostatic stroma (H and E, ×100)",IJU-26-301-g001
20877617,PMC2938563,Blue nevus of the prostate.,Indian J Urol,2023-12-17-22-12-58,Figure 2,"The pigmented stromal cells show immunopositivity for S 100 protein, ×200",IJU-26-301-g002
21477275,PMC3080280,Angiomatoid giant cellular blue nevus of vaginal wall associated with pregnancy.,Diagn Pathol,2023-12-17-22-12-58,Figure 1,Pelvic ultrasound at the 17th week of pregnancy. There was 1.9 × 0.9 cm oval hypoechoic bilobed area overlaying introitus.,1746-1596-6-32-1
21477275,PMC3080280,Angiomatoid giant cellular blue nevus of vaginal wall associated with pregnancy.,Diagn Pathol,2023-12-17-22-12-58,Figure 2,Gross photograph. (A) The tumor mass measuring 6.0 × 4.3 × 3.5 cm with the focal hyperpigmented external surface. (B) A cross section showing the central cystic change filled with dark friable material.,1746-1596-6-32-2
21477275,PMC3080280,Angiomatoid giant cellular blue nevus of vaginal wall associated with pregnancy.,Diagn Pathol,2023-12-17-22-12-58,Figure 3,"Photomicrograph of the vaginal mass. There is a subepithelial proliferation of spindle cells, accompanied by melanophages (original magnification, × 40, hematoxylin and eosin stain).",1746-1596-6-32-3
21477275,PMC3080280,Angiomatoid giant cellular blue nevus of vaginal wall associated with pregnancy.,Diagn Pathol,2023-12-17-22-12-58,Figure 4,"Photomicrograph of the cavity. There are a blood-filled, nonendothelial lined pseudovascular spaces surrounded by the dendritic melanocytes (original magnification, × 40, hematoxylin and eosin stain).",1746-1596-6-32-4
21477275,PMC3080280,Angiomatoid giant cellular blue nevus of vaginal wall associated with pregnancy.,Diagn Pathol,2023-12-17-22-12-58,Figure 5,CD31 immunohistochemical stain. There are numerous small-sized vessels within the stroma of the cellular blue nevus.,1746-1596-6-32-5
21731286,PMC3125665,The epithelioid blue nevus: A rare intraoral nevomelanocytic tumor.,J Oral Maxillofac Pathol,2023-12-17-22-12-58,Figure 1,"Dome-shaped tumor mass of the connective tissue separated from the surface epithelium by a band of collagen. The pigmented tumor is poorly circumscribed. H&E stain, 40× magnification",JOMFP-15-88-g001
