pmid,pmcid,title,journal,insert_time,label,caption,graphic
24421851,PMC3887160,Development of six tumors in a sebaceus nevus of jadassohn: report of a case.,Korean J Pathol,2023-12-17-22-15-42,Fig. 1,Syringocystadenoma papilliferum in the superficial part of the lesion. Tubular apocrine adenoma and cystic dilate glands in the deeper part.,kjpathol-47-569-g001
24421851,PMC3887160,Development of six tumors in a sebaceus nevus of jadassohn: report of a case.,Korean J Pathol,2023-12-17-22-15-42,Fig. 2,Syringocystadenoma papilliferum in the superficial part of the lesion. (A) Pigmented trichoblastoma and cystic dilate glands in the deeper part. (B) Pigmented trichoblastoma in the deeper part. (C) Typical features of syringocystadenoma papilliferum. (D) Pigmented trichoblastoma; lobules of basaloid aggregates with peripheral palisading.,kjpathol-47-569-g002
24421851,PMC3887160,Development of six tumors in a sebaceus nevus of jadassohn: report of a case.,Korean J Pathol,2023-12-17-22-15-42,Fig. 3,Tumor of follicular infundibulum. Aggregates of small keratinocytes show multiple connections to the epidermis and form a superficial dermal plaque.,kjpathol-47-569-g003
24421851,PMC3887160,Development of six tumors in a sebaceus nevus of jadassohn: report of a case.,Korean J Pathol,2023-12-17-22-15-42,Fig. 4,"Syringocystadenoma papilliferum in the superficial part, pigmented trichoblastoma and sebaceoma in the deeper part.",kjpathol-47-569-g004
24421851,PMC3887160,Development of six tumors in a sebaceus nevus of jadassohn: report of a case.,Korean J Pathol,2023-12-17-22-15-42,Fig. 5,(A) Superficial epithelioma with sebaceus differentiation above the trichoblastoma. (B) Superficial epithelioma with sebaceous differentiation. (C) Sebaceous differentiation in the superficial epithelioma.,kjpathol-47-569-g005
26229574,PMC4518814,Nevus Sebaceus of Jadassohn.,Eplasty,2023-12-17-22-15-42,Figure 1,Hairless scalp vertex lesion present since birth that has been slowly enlarging.,eplasty15ic38_fig1
26229574,PMC4518814,Nevus Sebaceus of Jadassohn.,Eplasty,2023-12-17-22-15-42,Figure 2,"Enlarged view of scalp vertex lesion with a smooth, tan, plaque-like appearance.",eplasty15ic38_fig2
26677302,PMC4681228,Basal Cell Carcinoma and Syringocystadenoma Papilliferum Arising in Nevus Sebaceous on Face-A Rare Entity.,Indian J Dermatol,2023-12-17-22-15-42,Figure 1,(a) Lesion of nevus sebaceous of Jadassohn on the left side of the face. (b) Scar of the lesion after 10 days of complete excision,IJD-60-637a-g001
26677302,PMC4681228,Basal Cell Carcinoma and Syringocystadenoma Papilliferum Arising in Nevus Sebaceous on Face-A Rare Entity.,Indian J Dermatol,2023-12-17-22-15-42,Figure 2,"(a) H and E stain scanner view ×4 showing nevus sebaceous and syringocystadenoma papilliferum. (b) H and E stain scanner ×4 view showing basal cell carcinoma and Syringocystadenoma papilliferum. (c) H and E stain, low power ×10 view showing dermis having mature sebaceous glands and a hair follicle",IJD-60-637a-g002
26677302,PMC4681228,Basal Cell Carcinoma and Syringocystadenoma Papilliferum Arising in Nevus Sebaceous on Face-A Rare Entity.,Indian J Dermatol,2023-12-17-22-15-42,Figure 3,"(a) H and E Stain High power ×40 view showing cluster of basaloid cells with peripheral pallisading of lesional cell nuclei and clefting artifact between the epithelium and stroma. (b) H and E stain, low power ×10 view showing dermal cysts with numerous papillary projections lined by two layers of a luminal columnar epithelium with evidence of decapitation secretion and outer flattened cuboidal epithelium",IJD-60-637a-g003
