pmcid,label,caption,graphic
PMC1253716,Figure 1,"Hematoxylin and eosin stain, right knee skin biopsy. Magnification, 40×.",ehp0113-000096f1
PMC1253716,Figure 2,"Hematoxylin and eosin stain, right knee skin biopsy. Magnification 100×.",ehp0113-000096f2
PMC3637079,Figure 1,Pre-treatment appearance of the lesion front and side views. The Patient presented with a pigmented scaly plaque on the dorsum of the finger and nail bed.,1756-0500-6-147-1
PMC3637079,Figure 2,Clinical set up of treatment with Xoft machine. Selected treatment cone is placed directly on the surface of the finger. The xoft machine and the electronic source are inserted directly into the hollow cone to allow the dose delivery directly to the area.,1756-0500-6-147-2
PMC3637079,Figure 3,Customized lead cut out used on the digit to protect uninvolved areas. The half-value of lead is calculated to shield 100% of non-involved tissues. The cut out is designed based on the clinical shape and size of the lesion with a small margin.,1756-0500-6-147-3
PMC3637079,Figure 4,"Post-treatment, 6 month, hypopigmentation was seen in areas of re-pigmentation. The patient has complete and normal function and good cosmesis.",1756-0500-6-147-4
PMC3981308,Figure 1,Antero-inferior view of the area of glans penis carcinoma in situ. The external urethral meatus is seen centrally to be involved in the disease process.,cp-2012-3-e63-g001
PMC3981308,Figure 2,The right ventral and dorsal quadrants have been resected. The external urethral meatus is exposed.,cp-2012-3-e63-g002
PMC3981308,Figure 3,The skin graft is shown overlying the glans defect.,cp-2012-3-e63-g003
PMC3981308,Figure 4,The remodelled skin graft is shown sutured in position with a urethral catheter bridging the remodelled external urethral meatus.,cp-2012-3-e63-g004
PMC3981308,Figure 5,Lateral view of the glans penis three months post-operatively.,cp-2012-3-e63-g005
PMC4061685,Figure 1,Clinical photograph showing 14 mm × 7 mm red fleshy mass in right lower bulbar conjunctiva,IJO-62-361-g001
PMC4061685,Figure 2,Microphotograph showing subepithelial granulomatous reaction in right conjunctiva. H and E stain ×100,IJO-62-361-g002
PMC4061685,Figure 3,"Microphotograph showing giant cells, inflammatory cells, and histiocytes in the granuloma. [H and E stain ×400]",IJO-62-361-g003
PMC4061685,Figure 4,Microphotograph showing the absence of elastic tissue in the centre of granuloma. Van Geison stain ×400,IJO-62-361-g004
PMC4325691,Figure 1.,"Whole mount view of the cutaneous horn, composed predominantly of a hyperkeratotic SCC-IS, with an underlying lesion. Hematoxylin and eosin (H&E). (Copyright: ©2015 Schick et al.)",dp0501a08g001
PMC4325691,Figure 2.,(A & B) Higher magnification shows two lesions: a SCC-IS and underlying MCC located in the dermis. H&E. (Copyright: ©2015 Schick et al.),dp0501a08g002a
PMC4325691,Figure 2C.,"The MCC is composed of malignant small blue cells with oval nuclei, finely dispersed chromatin, scant cytoplasm, and frequent mitoses. H&E. (Copyright: ©2015 Schick et al.)",dp0501a08g002c
PMC4325691,Figure 3A.,The MCC cells are negative for MCPV. (Copyright: ©2015 Schick et al.),dp0501a08g003a
PMC4325691,Figure 3B.,The MCC cells demonstrate dot-like positivity for CK20. (Copyright: ©2015 Schick et al.),dp0501a08g003b
