pmid,pmcid,title,journal,insert_time,label,caption,graphic
20101314,PMC2807158,Malignant eccrine spiradenoma on the lateral margin of nose as an infrequent localization.,Indian J Dermatol,2023-12-17-22-02-32,Figure 1,Appearence of the lesion on lateral part of nose and anteriorinferior aspect of medial canthus,IJD-54-173-g001
20101314,PMC2807158,Malignant eccrine spiradenoma on the lateral margin of nose as an infrequent localization.,Indian J Dermatol,2023-12-17-22-02-32,Figure 2,"Nodular tumor located in dermis. Note that the heavy infiltration by lymphocytes is mainly present at the peripheral portions of the tumor (H&E, ×20)",IJD-54-173-g002
20101314,PMC2807158,Malignant eccrine spiradenoma on the lateral margin of nose as an infrequent localization.,Indian J Dermatol,2023-12-17-22-02-32,Figure 3,"Solid areas of the tumor composed of malignant cells with nuclear atypia and high mitotic figures (left). The other component resembled an ecrine spiradenoma; with two distinct cell proliferation and tubule formations (right) (H&E, ×100)",IJD-54-173-g003
20101314,PMC2807158,Malignant eccrine spiradenoma on the lateral margin of nose as an infrequent localization.,Indian J Dermatol,2023-12-17-22-02-32,Figure 4,"Focal tumor cell necrosis is seen through out the tumor (H&E, ×200)",IJD-54-173-g004
22493654,PMC3318883,Direct intracranial extension of malignant eccrine spiradenoma of the face.,J Clin Med Res,2023-12-17-22-02-32,Figure 1," Axial CT scan image showing tumour invading the orbit, right side of skull base and destroying the bones. This is suggestive of aggressive tumour.",jocmr-01-181-g001
22493654,PMC3318883,Direct intracranial extension of malignant eccrine spiradenoma of the face.,J Clin Med Res,2023-12-17-22-02-32,Figure 2, Coronal T1 post contrast MR image showing the tumour extension intracranially into the right temporal lobe causing compression of the right lateral ventricle and midline shift to the left.,jocmr-01-181-g002
26318134,PMC4601958,Malignant eccrine breast spiradenoma. A case report and literature review.,Int J Surg Case Rep,2023-12-17-22-02-32,Fig. 1,"Mammography shows a well-defined, isodense nodule.",gr1
26318134,PMC4601958,Malignant eccrine breast spiradenoma. A case report and literature review.,Int J Surg Case Rep,2023-12-17-22-02-32,Fig. 2,US shows a well-defined hipoechoic mass.,gr2
26318134,PMC4601958,Malignant eccrine breast spiradenoma. A case report and literature review.,Int J Surg Case Rep,2023-12-17-22-02-32,Fig. 3,Benign area is composed of two cell population.,gr3
26318134,PMC4601958,Malignant eccrine breast spiradenoma. A case report and literature review.,Int J Surg Case Rep,2023-12-17-22-02-32,Fig. 4,Area of malignant transformation.,gr4
26318134,PMC4601958,Malignant eccrine breast spiradenoma. A case report and literature review.,Int J Surg Case Rep,2023-12-17-22-02-32,Fig. 5,Positive inmunohistochemistry to Ki 67.,gr5
26500731,PMC4600993,Locally Advanced Spiroadenocarcinoma in the Regional Axilla of a Breast Cancer Patient: Hallmarks of Definitive Diagnosis and Management.,Rare Tumors,2023-12-17-22-02-32,Figure 1.,"Histologic features of spiradenocarcinoma arising in association with spiradenoma. A) Pure spiroadenoma is characterized by circumscribed nodules composed of slender interanastamosing strands of basaloid epithelial cells with occasional duct formation. B) Pure spiradenocarcinoma composed of solid nodules of atypical basaloid cells. C) Focal connection of spiradenocarcinoma to the epidermis supports a primary cutaneous carcinoma rather than metastatic carcinoma. D) One tumor nodule contained mixed spiradenoma and spiradenocarcinoma. The more basaloid component represents spiradenoma (10×, Hematoxylin & Eosin).",rt-2015-3-5912-g001
26500731,PMC4600993,Locally Advanced Spiroadenocarcinoma in the Regional Axilla of a Breast Cancer Patient: Hallmarks of Definitive Diagnosis and Management.,Rare Tumors,2023-12-17-22-02-32,Figure 2.,"Findings on cross-sectional imaging showing bulky adenopathy in the right axilla (A, white arrows) which is highly FDG avid (B).",rt-2015-3-5912-g002
32169099,PMC7071686,"Low grade malignant eccrine spiradenoma of the vulva: case report, review of the literature and discussion about the role of p53 and HPV.",Diagn Pathol,2023-12-17-22-02-32,Fig. 1,a. Tumor aspect at low power × 20. b. Tumor arranged in solid aggregates and cords of basaloid tumor cells × 40. c. Fibrous and vascularized tumoral stroma with a slight lymphocytic infiltrate × 100. d. necrosis dissectinf the tumor × 40. e. Basaloïd tumor cells with mild to moderate nuclear atypia with numerous and atypical mitotic figures,13000_2020_945_Fig1_HTML
