pmid,pmcid,title,journal,insert_time,label,caption,graphic
19161624,PMC2637255,Hidrocystoma of the external auditory canal: a case report.,Cases J,2023-12-17-22-02-48,Figure 1,Photographic image of the apocrine hidrocystoma inside the auricular canal with the use of a rigid 0° 6-cm endoscope.,1757-1626-2-79-1
19161624,PMC2637255,Hidrocystoma of the external auditory canal: a case report.,Cases J,2023-12-17-22-02-48,Figure 2,"Axial, soft tissue window CT scan demonstrating a polypoid soft tissue mass located at the posterior canal wall extending from the entrance to the bone-cartilage limit of the auditory canal, 7.9 mm in diameter.",1757-1626-2-79-2
19161624,PMC2637255,Hidrocystoma of the external auditory canal: a case report.,Cases J,2023-12-17-22-02-48,Figure 3,"Histopathologic section of the surgical specimen demonstrating a cyst in the dermis lined by a one-or two-layered cuboidal or flattened epithelium resting on a layer with spindle myoepithelial cells. In close vicinity to the cyst are groups of apocrine glands, partly dilated, showing the typical eosinophilic epithelium with evidence of decapitation secretion (H&E, original magnification 10×).",1757-1626-2-79-3
21976914,PMC3183727,Eccrine hidrocystoma successfully treated with topical synthetic botulinum Peptide.,J Cutan Aesthet Surg,2023-12-17-22-02-48,Figure 1,"Dilated unilocular cystic spaces lined by two layers of squamous epithelial cells without any evidence of decapitation secretions, (H and E, ×40)",JCAS-4-154-g001
21976914,PMC3183727,Eccrine hidrocystoma successfully treated with topical synthetic botulinum Peptide.,J Cutan Aesthet Surg,2023-12-17-22-02-48,Figure 2,Multiple eccrine hydrocystomas over the left cheek before treatment,JCAS-4-154-g002
21976914,PMC3183727,Eccrine hidrocystoma successfully treated with topical synthetic botulinum Peptide.,J Cutan Aesthet Surg,2023-12-17-22-02-48,Figure 3,After 4 weeks of topical treatment with Boxtlak-BL cream,JCAS-4-154-g003
22438860,PMC3307209,Fine-needle aspiration cytology of eccrine hidrocystoma.,Cytojournal,2023-12-17-22-02-48,Figure 1,"Photomicrograph showing monolayered sheets of benign ductal cells (MGG, 10×) and inset showing loosely cohesive acini of benign ductal cells with moderate cytoplasm (MGG, 40×)",CJ-9-6-g001
22438860,PMC3307209,Fine-needle aspiration cytology of eccrine hidrocystoma.,Cytojournal,2023-12-17-22-02-48,Figure 2,"Photomicrograph showing loosely cohesive cluster of benign ductal cells with moderate cytoplasm (Papanicolaou, 40×)",CJ-9-6-g002
22438860,PMC3307209,Fine-needle aspiration cytology of eccrine hidrocystoma.,Cytojournal,2023-12-17-22-02-48,Figure 3,"Photomicrograph showing cystic spaces lined by a double layer of cuboidal epithelium thrown into small papillae at places (H and E, 10×) and inset showing cystic spaces lined by a double layer of cuboidal epithelium (H and E, 40×)",CJ-9-6-g003
22438860,PMC3307209,Fine-needle aspiration cytology of eccrine hidrocystoma.,Cytojournal,2023-12-17-22-02-48,Figure 4,"(a) Photomicrograph showing cytoplasmic CK7 positivity in luminal cells (CK7, DAB, 40×), (b) Photomicrograph showing cytoplasmic S100 positivity in abluminal cells (S100, DAB, 10×)",CJ-9-6-g004
