pmid,pmcid,title,journal,insert_time,label,caption,graphic
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 1,Cylindroma of the scalp,IJPS-41-229-g001
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 2,Area of resection and drawing flaps of the scalp,IJPS-41-229-g002
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 3,Schematic drawing of the scalp flap,IJPS-41-229-g003
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 4,Aggressive local recurrence,IJPS-41-229-g004
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 5,Sebaceous carcinoma on the superior right eyelid superior,IJPS-41-229-g005
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 6,Eyelid reconstruction by means of an orbicularioculis musculocutaneous flap,IJPS-41-229-g006
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 7,Postsurgical result,IJPS-41-229-g007
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 8,Syringoid eccrine carcinoma of the scalp,IJPS-41-229-g008
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 9,Resection of the tumor and a designed scalp flap,IJPS-41-229-g009
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 10,Irrigation of the scalp flap,IJPS-41-229-g010
19753272,PMC2740523,Adnexal carcinomas of the head and neck.,Indian J Plast Surg,2023-12-17-21-58-28,Figure 11,Postsurgical result after two years,IJPS-41-229-g011
23723508,PMC3667320,Adenoid basal cell carcinoma and its mimics.,Indian J Dermatol,2023-12-17-21-58-28,Figure 1,Clinical picture of nodulo-ulcerative lesion on the right side of the nose,IJD-58-244c-g001
23723508,PMC3667320,Adenoid basal cell carcinoma and its mimics.,Indian J Dermatol,2023-12-17-21-58-28,Figure 2,"Microphotograph showing adenoid pattern with connection of the lesion to the overlying epidermis (inset) (hematoxylin and eosin, ×100)",IJD-58-244c-g002
23723508,PMC3667320,Adenoid basal cell carcinoma and its mimics.,Indian J Dermatol,2023-12-17-21-58-28,Figure 3,"Bcl-2 expression in the tumor cells (immunochemistry, ×400)",IJD-58-244c-g003
24349843,PMC3853602,Familial dermal eccrine cylindromatosis with emphasis on histology and genetic mapping.,Ann Med Health Sci Res,2023-12-17-21-58-28,Figure 1,Family pedigree chart showing affected members in four successive generations,AMHSR-3-3-g001
24349843,PMC3853602,Familial dermal eccrine cylindromatosis with emphasis on histology and genetic mapping.,Ann Med Health Sci Res,2023-12-17-21-58-28,Figure 2,Clinical photograph showing multiple papulonodular lesions on scalp and face,AMHSR-3-3-g002
24349843,PMC3853602,Familial dermal eccrine cylindromatosis with emphasis on histology and genetic mapping.,Ann Med Health Sci Res,2023-12-17-21-58-28,Figure 3,Patient showing multiple papulonodular lesions on leg,AMHSR-3-3-g003
24349843,PMC3853602,Familial dermal eccrine cylindromatosis with emphasis on histology and genetic mapping.,Ann Med Health Sci Res,2023-12-17-21-58-28,Figure 4,Computed tomography brain showing multiple lobulated masses over scalp and face,AMHSR-3-3-g004
24349843,PMC3853602,Familial dermal eccrine cylindromatosis with emphasis on histology and genetic mapping.,Ann Med Health Sci Res,2023-12-17-21-58-28,Figure 5,Gross photograph showing grayish brown growth with an irregular nodular surface,AMHSR-3-3-g005
24349843,PMC3853602,Familial dermal eccrine cylindromatosis with emphasis on histology and genetic mapping.,Ann Med Health Sci Res,2023-12-17-21-58-28,Figure 6,"Photomicrograph of tumor composed of closely set tumor lobules forming mosaic-like masses with jigsaw puzzle pattern separated by thin bands of hyaline material (May-Grünwald, ×400)",AMHSR-3-3-g006
25745290,PMC4349015,Fine needle aspiration cytology of dermal cylindroma.,J Cytol,2023-12-17-21-58-28,Figure 1,"(a) Cytology smear shows discrete and tight clusters of small roundcells (MGG, ×240). (b) cytology smear shows pinkish basement membrane like material surrounded by round cells (MGG, ×440) (c) Histology section of cylindroma showing acellular basement membrane like material along with round cells (H and E, ×220)",JCytol-31-213-g001
30498290,PMC6210812,Cyto-Histopathological Correlation of Skin Adnexal Tumors: A Short Series.,J Cytol,2023-12-17-21-58-28,Figure 1,"Nodular hidradenoma (a) fine-needle aspiration smears showing cohesive clusters and sheets of epithelial cells adhered to eosinophilic basement membrane like material (Giemsa stain ×100). (b) Basaloid tumor cells with high N:C ratio, bland chromatin, round to oval nuclei, and moderate amount of cytoplasm with vacoulations at places (Giemsa stain ×400). (c) Histopathological image showing nests and sheets of cells with clear cytoplasm and presence of few cystic spaces (Hematoxylin and Eosin, × 100)",JCytol-35-204-g002
30498290,PMC6210812,Cyto-Histopathological Correlation of Skin Adnexal Tumors: A Short Series.,J Cytol,2023-12-17-21-58-28,Figure 2,"Cylindroma (a) fine-needle aspiration smears showing papillary clusters of basaloid cells with an inset showing presence of hyaline globule (Giemsa stain ×100). (b) Histopathological image showing compact nests of basaloid cells forming jigsaw puzzle (Hematoxylin and Eosin, × 400)",JCytol-35-204-g003
30498290,PMC6210812,Cyto-Histopathological Correlation of Skin Adnexal Tumors: A Short Series.,J Cytol,2023-12-17-21-58-28,Figure 3,"Chondroid syringoma (a) fine-needle aspiration smears showing the presence of abundant chondromyxoid ground substance (Giemsa, ×4) with an inset showing round to plasmacytoid tumor cells with monomorphic, centrally to eccentrically located nuclei, fine chromatin, and moderate to abundant cytoplasm (Giemsa, ×40). (b) Histopathological image showing benign epithelial and myoepithelial cells arranged in nests, tubules, and cords surrounded by chondromyxoid stroma (Hematoxylin and Eosin, ×4)",JCytol-35-204-g004
33304635,PMC7716756,Adenoid Cystic Basal Cell Carcinoma Arising in Rhinophyma.,Curr Health Sci J,2023-12-17-21-58-28,Figure 1,Nodular tumors on the zygomatic area,CHSJ-46-03-309-fig1
