pmid,pmcid,title,journal,insert_time,label,caption,graphic
22400975,PMC3375201,Benign chondroid syringoma of the orbit: a rare cause of exophtalmos.,Head Face Med,2023-12-17-21-58-27,Figure 1,"(A): Cranial CT scan demontrated an intra-orbital tumor, well circumscribed with homogeneous enhancement without bone erosion. (B, C and D): MRI showed a round mass that was extraconal, isointensity on T1-weighted imaging, slightly hyperintensity on T2-weighted imaging and enhanced after intravenous contrast administration.",1746-160X-8-8-1
22400975,PMC3375201,Benign chondroid syringoma of the orbit: a rare cause of exophtalmos.,Head Face Med,2023-12-17-21-58-27,Figure 2,"(a): gross pathologic analysis revealed well-encapsulated tan tissue measuring 2 × 3 × 1,5 cm. No areas of hemorrhage or necrosis were noted. (b): a photomicrograph of the surgical specimen shows an encapsulated proliferation of nonbranching ducts set in chondromyxoid stroma. (hematoxylin and eosin stain, ×100). (c): postoperative CT image schows complete removal with good orbital reconstruction.",1746-160X-8-8-2
30651687,PMC6306603,Benign chondroid syringoma affecting the upper lip: Report of a rare case and review of literature.,J Oral Maxillofac Pathol,2023-12-17-21-58-27,Figure 1,"Solitary, asymptomatic subcutaneous mass on the left side of the upper lip",JOMFP-22-401-g002
30651687,PMC6306603,Benign chondroid syringoma affecting the upper lip: Report of a rare case and review of literature.,J Oral Maxillofac Pathol,2023-12-17-21-58-27,Figure 2,Intraoperative photograph showing the surgical procedure through an intraoral approach,JOMFP-22-401-g003
30651687,PMC6306603,Benign chondroid syringoma affecting the upper lip: Report of a rare case and review of literature.,J Oral Maxillofac Pathol,2023-12-17-21-58-27,Figure 3,"Photomicrograph showing well-circumscribed tumor with the peripheral capsule (H & E, ×10)",JOMFP-22-401-g004
30651687,PMC6306603,Benign chondroid syringoma affecting the upper lip: Report of a rare case and review of literature.,J Oral Maxillofac Pathol,2023-12-17-21-58-27,Figure 4,"Photomicrograph showing the lesion composed of nests and irregular tubuloalveolar structures composed of epithelial cells embedded in a myxoid to chondroid (pseudocartilage) stroma (H & E, ×10)",JOMFP-22-401-g005
30651687,PMC6306603,Benign chondroid syringoma affecting the upper lip: Report of a rare case and review of literature.,J Oral Maxillofac Pathol,2023-12-17-21-58-27,Figure 5,"Photomicrograph showing irregular tubulocystic structure lined by double rows of epithelial cells with adjacent stromal hyalinization (H & E, ×40)",JOMFP-22-401-g006
30651687,PMC6306603,Benign chondroid syringoma affecting the upper lip: Report of a rare case and review of literature.,J Oral Maxillofac Pathol,2023-12-17-21-58-27,Figure 6,"Photomicrograph showing cystic dilatation filled with keratin flakes and squamous metaplasia (H & E, ×40)",JOMFP-22-401-g007
31700847,PMC6827459,Malignant Chondroid Syringoma: A Report of Two Cases with a Sarcomatous Mesenchymal Component.,Dermatopathology (Basel),2023-12-17-21-58-27,Fig. 1,"Malignant chondroid syringoma (MCS), case 1. a Low-power image of the ulcerated, intradermal neoplasm, which comprises a circumscribed benign chondroid syringoma (BCS) component (right) undergoing transition to an MCS (left). b Bland anastomosing epithelial cords and tubular structures embedded in a collagenous stroma typify the pre-existing BCS. The transition from BCS to MCS (c) is evident on the left of this field, while a closer view of the carcinomatous areas (d) declares solid sheets of atypical epithelial cells with hyperchromatic nuclei, abundant eosinophilic cytoplasm and brisk mitotic activity. There is a relatively abrupt transition between the carcinomatous component and adjacent sarcomatous foci (e), with the latter comprising pleomorphic, hyperchromatic spindled and larger plump cells set within a richly vascular background of myxoid stroma (f). g Numerous vacuolated lipoblasts with scalloped, hyperchromatic nuclei characterise the associated liposarcomatous component.",dpa-0006-0077-g01
31700847,PMC6827459,Malignant Chondroid Syringoma: A Report of Two Cases with a Sarcomatous Mesenchymal Component.,Dermatopathology (Basel),2023-12-17-21-58-27,Fig. 2,"Malignant chondroid syringoma (MCS), case 2. a Macroscopic image of the resected neoplasm, with the cut surface thereof revealing partial cystic degeneration and necrosis. The more solid white protuberant area corresponds to a benign chondroid syringoma (BCS) component, which is characterised microscopically by bland epithelial cords enveloping keratinous cysts (b), banal tubular structures, and an associated chondromyxoid stroma (c). d Low-power examination reveals a residual BCS in the upper part of the field, which is somewhat overshadowed by an adjacent malignant neoplasm showing areas of necrosis and dystrophic calcification. There is clear transition from a precursor BCS to spindle cell squamous cell carcinoma (SCC) (e, f), with the latter comprising haphazardly arranged fascicles of pleomorphic, mitotically active spindled cells (f, g) exhibiting focal pancytokeratin (MNF116) immunoreactivity (h, inset). The sarcomatoid SCC in turn gives way to an osteosarcomatous component (i), with seams of eosinophilic osteoid material flanked by pleomorphic hyperchromatic cells, including multinucleate forms.",dpa-0006-0077-g02
