pmcid,label,caption,graphic,disease,modality
PMC2225390,Figure 1,High magnification aspect of the neurofibroma showing floret-like multinucleated giant cells (arrows).,1746-1596-2-47-1,NotMatch,NotMatch
PMC2225390,Figure 2,"Vimentin positive floret-like multinucleated giant cells (arrows), in a background showing vimentin positive spindle cells.",1746-1596-2-47-2,NotMatch,NotMatch
PMC2225390,Figure 3,CD 34 positive cells and multinucleated giant cells in the neurofibroma.,1746-1596-2-47-3,NotMatch,NotMatch
PMC3401852,Figure 1,Papules on abdomen,IJD-57-304-g002,NotMatch,NotMatch
PMC3401852,Figure 2,"Erythematous papule on chest,hyperpigmented macule on chest",IJD-57-304-g003,NotMatch,NotMatch
PMC3401852,Figure 3,Gingival papule,IJD-57-304-g004,NotMatch,NotMatch
PMC3401852,Figure 4,MRI of Brain showing Pituitary tumour,IJD-57-304-g005,NotMatch,NotMatch
PMC3401852,Figure 5,"Van Gieson's stained section of skin coloured papule over abdomen consistent with Collagenoma, 40× magnification",IJD-57-304-g006,Match,NotMatch
PMC3877481,Figure 1a,"Well defined circumscribed swelling measuring 14 cm × 11 cm, presented over scalp, involving left fronto-parieto-occipital region with some extension over right",IJT-5-88-g001,NotMatch,NotMatch
PMC3877481,Figure 1b,Linear scar of size 13.5 cm × 0.5 cm of previous surgery was present over the swelling on left side,IJT-5-88-g002,NotMatch,NotMatch
PMC3877481,Figure 2a,"Hyperplastic epidermis with thickened reticular dermis with dense collagen bundles that were arranged haphazardly in lower reticular dermis (H and E, ×400)",IJT-5-88-g003,NotMatch,NotMatch
PMC3877481,Figure 2b,"Special stain showed green colored collagen bundles arranged haphazardly (Masson's trichrome, ×400)",IJT-5-88-g004,NotMatch,NotMatch
PMC3199407,Fig. 1,"(A) Multiple 5~15 mm sized oval to round hypopigmented papules and patches on the patient's abdomen, chest, and flank. (B) The magnified clinical feature on abdomen.",ad-23-S119-g001,NotMatch,NotMatch
PMC3199407,Fig. 2,"Pedigree of the family. Men are represented by squares, women by circles. The solid symbols denote the cases.",ad-23-S119-g002,NotMatch,NotMatch
PMC3199407,Fig. 3,"(A) Skin biopsy from the lower abdomen revealed slightly homogenized condensed collagen and decreased elastic fibers in the dermis (H&E, ×40). (B) Excessive accumulation of collagen in the dermis (Masson's trichrome stain, ×40). (C) Decreased and fragmented elastic fibers in the dermis (Verhoeff-van Gieson stain, ×40)",ad-23-S119-g003,NotMatch,Match
PMC3778825,Figure 1,A single pedunculated tumor like mass on vertex of scalp,IJD-58-411e-g001,NotMatch,NotMatch
PMC3778825,Figure 2,H and E stained section from pedunculated mass showing acanthotic epidermis and dense collagen bundles in the deeper dermis arranged in a haphazard manner. (×40),IJD-58-411e-g002,NotMatch,NotMatch
PMC3778825,Figure 3,Masson's trichrome stained section showing green colored staining collagen bundles suggesting excessive collagen. (×40),IJD-58-411e-g003,NotMatch,NotMatch
PMC4318031,Figure 1,Well defined brownish plaques having a leathery surface on flexor aspect of left forearm,IJD-60-104b-g001,NotMatch,NotMatch
PMC4318031,Figure 2,Multiple brownish papules and plaques on the face,IJD-60-104b-g002,NotMatch,NotMatch
PMC4318031,Figure 3,Skin coloured nodules with surface showing irregular thickening giving a peau d’ orange appearance,IJD-60-104b-g003,NotMatch,NotMatch
PMC4318031,Figure 4,"Skin biopsy revealed thickened reticular dermis with thick and haphazardly oriented collagen bundles. (H and E, ×100)",IJD-60-104b-g004,NotMatch,Match
PMC4318031,Figure 5,"Photomicrograph showing dense thick collagen bundles in the dermis. (Masson's trichrome stain, ×100)",IJD-60-104b-g005,NotMatch,Match
PMC4318031,Figure 6,"Photomicrograph demonstrating an increased collagen with marked reduction in elastic fibres. (Verhoeff-van Gieson stain, ×100)",IJD-60-104b-g006,NotMatch,Match
PMC4977593,Figure 1,Aspect of the injury before surgery,1679-4508-eins-13-1-103-gf01,NotMatch,NotMatch
PMC4977593,Figure 2,Aspect of operated site (2 months) after surgery,1679-4508-eins-13-1-103-gf02,NotMatch,NotMatch
PMC4977593,Figura 1,Aspecto pré-operatório da lesão,1679-4508-eins-13-1-103-gf01-pt,NotMatch,NotMatch
PMC4977593,Figura 2,Aspecto pós-operatório (2 meses) do sítio de exérese da lesão,1679-4508-eins-13-1-103-gf02-pt,NotMatch,NotMatch
