pmid,pmcid,title,journal,insert_time,label,caption,graphic
21731286,PMC3125665,The epithelioid blue nevus: A rare intraoral nevomelanocytic tumor.,J Oral Maxillofac Pathol,2023-12-17-22-12-57,Figure 1,"Dome-shaped tumor mass of the connective tissue separated from the surface epithelium by a band of collagen. The pigmented tumor is poorly circumscribed. H&E stain, 40× magnification",JOMFP-15-88-g001
21731286,PMC3125665,The epithelioid blue nevus: A rare intraoral nevomelanocytic tumor.,J Oral Maxillofac Pathol,2023-12-17-22-12-57,Figure 2,"a) Coarse melanin granules obscure the epithelioid cell membranes. Intermingling of dense collagen bundles produces a checker board appearance. b) Epithelioid cells shown little pigmentation around the periphery of the cytoplasm. They also show a prominent nucleus and occasional dot-like nucleoli. The cell membranes are indistinct. H&E stain, 200× magnification",JOMFP-15-88-g002
26677279,PMC4681204,"Acral, Superficial Spreading Melanoma Arising on Melanocytic Nevus in a Pregnant Woman: A Case Report with Review.",Indian J Dermatol,2023-12-17-22-12-57,Figure 1,(a) Lesion of superficial spreading melanoma on the palm. (b) Dermoscopy of lesion showing parallel ridge pattern. (c) Dermoscopy of lesion showing different shades of color,IJD-60-609-g001
26677279,PMC4681204,"Acral, Superficial Spreading Melanoma Arising on Melanocytic Nevus in a Pregnant Woman: A Case Report with Review.",Indian J Dermatol,2023-12-17-22-12-57,Figure 2,"(a and b) Wide local excision of melanoma down to palmer fascia exposing the muscles. (c and d) Wound repair with split thickness skin grafting-status after 1- and 2-week, respectively",IJD-60-609-g002
26677279,PMC4681204,"Acral, Superficial Spreading Melanoma Arising on Melanocytic Nevus in a Pregnant Woman: A Case Report with Review.",Indian J Dermatol,2023-12-17-22-12-57,Figure 3,"(a) Pagetoid look of superficial spreading melanoma (H and E, ×10 view). (b) Atypical melanocytes with prominent pigment (H and E, ×40 view). (c) Immunohistochemistry showing HMB-45 positive cell",IJD-60-609-g003
27512351,PMC4969413,"Prevalence of skin disorders in primary and secondary school age children in Canakkale, Turkey: a community-based survey.",Postepy Dermatol Alergol,2023-12-17-22-12-57,,,
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 1,Visual analog scale,JCAS-15-230-g001
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 2,Dermoscopic polarized view images with corresponding clinical images in inset. (A) Dots (blue arrow) and globules (red arrow). (B) Pigment network (orange arrow). (C) Structureless areas (yellow arrow). (D) Dots (yellow arrow) and structureless areas (green arrows),JCAS-15-230-g002
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 3,"(A) Intradermal nevus showing nevus cell nest in the dermis with type A, B and C nevus cells with no junctional activity (100×, H&E). (B) Compound nevus showing nevus cell nest both in epidermis as well as in dermis with junctional activity (star) (100×, H&E). (C) Section shows unremarkable epidermis and dermis (100×, H&E)",JCAS-15-230-g003
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 4,"Dermoscopic polarized view images of a nonrecurrent nevi. (A) Dermoscopic image showing pigment network with clinical image of the nevus in inset. (B) Dermoscopic image following shave excision and radiofrequency. (C) Dermoscopic image after 6 weeks, no recurrence. (D) Dermoscopic image after 12 weeks, no recurrence",JCAS-15-230-g004
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 5,"Dermoscopic polarized view images of a recurrent nevus. (A) Dermoscopic image showing dots (red arrow), globules (blue arrow), and structureless areas (green arrow) of an intradermal nevus with clinical image in inset. (B) Dermoscopic image of a recurrent nevus after 12 weeks.",JCAS-15-230-g005
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 6,Distribution of morphology of nevi with recurrence,JCAS-15-230-g006
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 7,Distribution of dermoscopy assessment after shave excision and radiofrequency with type of nevi,JCAS-15-230-g007
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 8,Distribution of dermoscopy assessment for recurrence with type of nevi,JCAS-15-230-g008
36561402,PMC9764949,Real-time Intraoperative Dermoscopic Monitoring of Common Acquired Melanocytic Nevi Following Shave Excision.,J Cutan Aesthet Surg,2023-12-17-22-12-57,Figure 9,Distribution of visual analogue score,JCAS-15-230-g009
36765817,PMC9913707,The Association of Nevus-Associated Melanoma with Common or Dysplastic Melanocytic Nevus: A Systematic Review and Meta-Analysis.,Cancers (Basel),2023-12-17-22-12-57,Figure 1,"PRISMA flow diagram of studies identified, screened, and included in the meta-analysis.",cancers-15-00856-g001
36765817,PMC9913707,The Association of Nevus-Associated Melanoma with Common or Dysplastic Melanocytic Nevus: A Systematic Review and Meta-Analysis.,Cancers (Basel),2023-12-17-22-12-57,Figure 2,"Forest plot showing the proportion of dysplastic nevus in all included studies reporting NAM developing in an acquired nevus (22 studies, 2174 NAMs with an acquired nevus) [7,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40].",cancers-15-00856-g002
36765817,PMC9913707,The Association of Nevus-Associated Melanoma with Common or Dysplastic Melanocytic Nevus: A Systematic Review and Meta-Analysis.,Cancers (Basel),2023-12-17-22-12-57,Figure 3,"Forest plot showing the proportion of dysplastic nevus in studies with 30 or more NAMs developing in an acquired nevus (12 studies, 2023 NAMs with an acquired nevus) [7,22,23,26,27,30,31,32,35,38,39,40].",cancers-15-00856-g003
36765817,PMC9913707,The Association of Nevus-Associated Melanoma with Common or Dysplastic Melanocytic Nevus: A Systematic Review and Meta-Analysis.,Cancers (Basel),2023-12-17-22-12-57,Figure 4,"Forest plot of the proportion of dysplastic nevus in studies with 30 or more invasive-only acquired nevus NAMs (4 studies, 764 invasive-only acquired nevus NAMs) [22,27,30,32].",cancers-15-00856-g004
36765817,PMC9913707,The Association of Nevus-Associated Melanoma with Common or Dysplastic Melanocytic Nevus: A Systematic Review and Meta-Analysis.,Cancers (Basel),2023-12-17-22-12-57,Figure 5,Forest plot of the proportion of dysplastic nevi in studies with 30 or more acquired nevus NAMs stratified by region.,cancers-15-00856-g005
38099107,PMC10718248,Efficacy and Safety of Erbium-YAG Laser Ablation Therapy in Superficial Dermatoses: The Workhorse of Dermatology.,Indian J Dermatol,2023-12-17-22-12-57,,,
