pmcid,label,caption,graphic,disease,modality
PMC4681204,Figure 1,(a) Lesion of superficial spreading melanoma on the palm. (b) Dermoscopy of lesion showing parallel ridge pattern. (c) Dermoscopy of lesion showing different shades of color,IJD-60-609-g001,NotMatch,NotMatch
PMC4681204,Figure 2,"(a and b) Wide local excision of melanoma down to palmer fascia exposing the muscles. (c and d) Wound repair with split thickness skin grafting-status after 1- and 2-week, respectively",IJD-60-609-g002,NotMatch,NotMatch
PMC4681204,Figure 3,"(a) Pagetoid look of superficial spreading melanoma (H and E, ×10 view). (b) Atypical melanocytes with prominent pigment (H and E, ×40 view). (c) Immunohistochemistry showing HMB-45 positive cell",IJD-60-609-g003,NotMatch,Match
PMC3125665,Figure 1,"Dome-shaped tumor mass of the connective tissue separated from the surface epithelium by a band of collagen. The pigmented tumor is poorly circumscribed. H&E stain, 40× magnification",JOMFP-15-88-g001,NotMatch,Match
PMC3125665,Figure 2,"a) Coarse melanin granules obscure the epithelioid cell membranes. Intermingling of dense collagen bundles produces a checker board appearance. b) Epithelioid cells shown little pigmentation around the periphery of the cytoplasm. They also show a prominent nucleus and occasional dot-like nucleoli. The cell membranes are indistinct. H&E stain, 200× magnification",JOMFP-15-88-g002,NotMatch,Match
PMC9764949,Figure 1,Visual analog scale,JCAS-15-230-g001,NotMatch,NotMatch
PMC9764949,Figure 2,Dermoscopic polarized view images with corresponding clinical images in inset. (A) Dots (blue arrow) and globules (red arrow). (B) Pigment network (orange arrow). (C) Structureless areas (yellow arrow). (D) Dots (yellow arrow) and structureless areas (green arrows),JCAS-15-230-g002,NotMatch,NotMatch
PMC9764949,Figure 3,"(A) Intradermal nevus showing nevus cell nest in the dermis with type A, B and C nevus cells with no junctional activity (100×, H&E). (B) Compound nevus showing nevus cell nest both in epidermis as well as in dermis with junctional activity (star) (100×, H&E). (C) Section shows unremarkable epidermis and dermis (100×, H&E)",JCAS-15-230-g003,NotMatch,Match
PMC9764949,Figure 4,"Dermoscopic polarized view images of a nonrecurrent nevi. (A) Dermoscopic image showing pigment network with clinical image of the nevus in inset. (B) Dermoscopic image following shave excision and radiofrequency. (C) Dermoscopic image after 6 weeks, no recurrence. (D) Dermoscopic image after 12 weeks, no recurrence",JCAS-15-230-g004,NotMatch,NotMatch
PMC9764949,Figure 5,"Dermoscopic polarized view images of a recurrent nevus. (A) Dermoscopic image showing dots (red arrow), globules (blue arrow), and structureless areas (green arrow) of an intradermal nevus with clinical image in inset. (B) Dermoscopic image of a recurrent nevus after 12 weeks.",JCAS-15-230-g005,NotMatch,NotMatch
PMC9764949,Figure 6,Distribution of morphology of nevi with recurrence,JCAS-15-230-g006,NotMatch,NotMatch
PMC9764949,Figure 7,Distribution of dermoscopy assessment after shave excision and radiofrequency with type of nevi,JCAS-15-230-g007,NotMatch,NotMatch
PMC9764949,Figure 8,Distribution of dermoscopy assessment for recurrence with type of nevi,JCAS-15-230-g008,NotMatch,NotMatch
PMC9764949,Figure 9,Distribution of visual analogue score,JCAS-15-230-g009,NotMatch,NotMatch
PMC9913707,Figure 1,"PRISMA flow diagram of studies identified, screened, and included in the meta-analysis.",cancers-15-00856-g001,NotMatch,NotMatch
PMC9913707,Figure 2,"Forest plot showing the proportion of dysplastic nevus in all included studies reporting NAM developing in an acquired nevus (22 studies, 2174 NAMs with an acquired nevus) [7,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40].",cancers-15-00856-g002,NotMatch,NotMatch
PMC9913707,Figure 3,"Forest plot showing the proportion of dysplastic nevus in studies with 30 or more NAMs developing in an acquired nevus (12 studies, 2023 NAMs with an acquired nevus) [7,22,23,26,27,30,31,32,35,38,39,40].",cancers-15-00856-g003,NotMatch,NotMatch
PMC9913707,Figure 4,"Forest plot of the proportion of dysplastic nevus in studies with 30 or more invasive-only acquired nevus NAMs (4 studies, 764 invasive-only acquired nevus NAMs) [22,27,30,32].",cancers-15-00856-g004,NotMatch,NotMatch
PMC9913707,Figure 5,Forest plot of the proportion of dysplastic nevi in studies with 30 or more acquired nevus NAMs stratified by region.,cancers-15-00856-g005,NotMatch,NotMatch
