pmid,pmcid,title,journal,insert_time,has_targz,disease
21639936,PMC3119182,Systemic epidermal nevus with involvement of the oral mucosa due to FGFR3 mutation.,BMC Med Genet,2023-12-17-22-08-04,True,Match
21720804,PMC3178020,Bilateral renal artery stenosis and epidermal nevus syndrome in a child.,Pediatr Nephrol,2023-12-17-22-08-04,True,Match
21772595,PMC3132911,Epidermolytic hyperkeratosis in inflammatory linear verrucous epidermal nevus.,Indian J Dermatol,2023-12-17-22-08-04,True,Match
22557913,PMC3341748,Inflammatory linear verrucous epidermal nevus syndrome with its polymorphic presentation - A rare case report.,Contemp Clin Dent,2023-12-17-22-08-04,True,Match
22592158,PMC3422696,Porokeratotic eccrine nevus may be caused by somatic connexin26 mutations.,J Invest Dermatol,2023-12-17-22-08-04,True,NotMatch
22811716,PMC3395242,Linear epidermal nevus of the oral cavity: a rare diagnosis.,Case Rep Med,2023-12-17-22-08-04,True,Match
23166433,PMC3492686,Phacomatosis pigmentokeratotica without extracutaneous abnormalities: a case study involving a preterm baby.,J Korean Med Sci,2023-12-17-22-08-04,True,NotMatch
23259077,PMC3504205,A metastasizing squamous cell carcinoma arising in a solitary epidermal nevus.,Case Rep Dermatol Med,2023-12-17-22-08-04,True,Match
23440302,PMC3573454,Ichthyosis hystrix.,Indian Dermatol Online J,2023-12-17-22-08-04,True,NotMatch
23716825,PMC3657235,Inflammatory linear verrucous epidermal nevus in perineum and vulva: a report of two rare cases.,Indian J Dermatol,2023-12-17-22-08-04,True,Match
23888253,PMC3680637,Nevus comedonicus: an updated review.,Dermatol Ther (Heidelb),2023-12-17-22-08-04,True,NotMatch
24027711,PMC3762022,Linear nevus sebaceous syndrome in a neonate conceived by intracytoplasmic sperm injection.,J Clin Neonatol,2023-12-17-22-08-04,True,NotMatch
24049757,PMC3775133,A Typical Manifestation of Birthmark-Becker's Nevus Syndrome.,J Clin Neonatol,2023-12-17-22-08-04,True,NotMatch
24068133,PMC3760937,Involucrin in the differential diagnosis between linear psoriasis and inflammatory linear verrucous epidermal nevus: a report of one case.,An Bras Dermatol,2023-12-17-22-08-04,True,Match
24249899,PMC3827519,Giant inflammatory linear verrucous epidermal nevus: successfully treated with full thickness excision and skin grafting.,Indian J Dermatol,2023-12-17-22-08-04,True,Match
24250149,PMC3821194,Carmakila: An effective management by kshara karma.,J Ayurveda Integr Med,2023-12-17-22-08-04,True,NotMatch
24251154,PMC3830300,Hypophosphatemic rickets associated with giant hairy nevus.,Indian J Endocrinol Metab,2023-12-17-22-08-04,True,NotMatch
24278083,PMC3834704,Dermoscopy on nevus comedonicus: a case report and review of the literature.,Postepy Dermatol Alergol,2023-12-17-22-08-04,True,NotMatch
