pmid,pmcid,title,journal,insert_time,label,caption,graphic
18158418,PMC2636049,Rapidly growing pilomatrixoma on eyebrow.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 1,Color photo showing non-inflammatory nodule on right brow with reddish-brown hue of overlying skin,IndianJOphthalmol-56-83-g001
18158418,PMC2636049,Rapidly growing pilomatrixoma on eyebrow.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 2,"Histological section of nodule showing Þ bromuscular tissue at one side and sheets of basaloid cells mixed with ghosts cells at other side (H/E, 10x)",IndianJOphthalmol-56-83-g002
18158418,PMC2636049,Rapidly growing pilomatrixoma on eyebrow.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 3,"Sheets of basaloid cells mixed with sheets of ghost cells and foci of giant cells formation in higher magnification (H/E, 40x)",IndianJOphthalmol-56-83-g003
18974526,PMC2612977,A giant upper eyelid ossifying pilomatrixoma.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 1,A large swelling involving the left upper eyelid,IndianJOphthalmol-56-509-g001
18974526,PMC2612977,A giant upper eyelid ossifying pilomatrixoma.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 2,Excised tumor mass,IndianJOphthalmol-56-509-g002
18974526,PMC2612977,A giant upper eyelid ossifying pilomatrixoma.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 3a,"Photomicrograph showing (a) Pilomatricial tissue with
basaloid cells and shadow cells/ghost cells along with ossification** in
adjacent area (H & E, ×200).",IndianJOphthalmol-56-509-g003
18974526,PMC2612977,A giant upper eyelid ossifying pilomatrixoma.,Indian J Ophthalmol,2023-12-17-22-03-28,Figure 3b,"Magnified view of pilomatricial tissue
with foreign body granulomatous reaction*, basaloid cells and shadow
cells/ghost cells (H & E, ×400)",IndianJOphthalmol-56-509-g004
19040752,PMC2633279,Pilomatrix carcinoma presenting as an extra axial mass: clinicopathological features.,Diagn Pathol,2023-12-17-22-03-28,Figure 1,MR features of intracranial pilomatrix carcinoma. Coronal T1 weighted image (post intravenous contrast) demonstrating invasion of skull base with extension into intracranial cavity on left side from a large volume enhancing tumour mass arising from the cutaneous surface.,1746-1596-3-47-1
19040752,PMC2633279,Pilomatrix carcinoma presenting as an extra axial mass: clinicopathological features.,Diagn Pathol,2023-12-17-22-03-28,Figure 2,"Pilomatrix carcinoma. The top panel (Fig. 2a) shows atypical basaloid epithelium with mitotic activity (H&E, × 400). The bottom panel (Fig. 2b) demonstrates high proliferative rate of basaloid epithelium on an MIB1 immunohistochemical stain (× 400).",1746-1596-3-47-2
19784434,PMC9446109,Pilomatrixoma in the head and neck.,Braz J Otorhinolaryngol,2023-12-17-22-03-28,Figure 1,"A: CT scan axial view of a face showing a nodular growth of about 4cm in its longest axis, subcutaneously located just above the left parotid gland, in close contact with it, highlighted by the intravenous contrast. B: Macroscopic view of the lesion after resection. C: histologic aspect of the pilomatrixoma. D. Tumor appearance of patient #2, before resection.",gr1
20300371,PMC2840921,Pilomatrixoma of earlobe.,J Cutan Aesthet Surg,2023-12-17-22-03-28,Figure 1,Auricular mass (Note the absence of inflammatory sign),JCAS-02-36-g001
20300371,PMC2840921,Pilomatrixoma of earlobe.,J Cutan Aesthet Surg,2023-12-17-22-03-28,Figure 2a,"Skin biopsy reveals masses of mummified cells with a stromal inflammatory reaction with giant cells (H and E, ×100)",JCAS-02-36-g002
20300371,PMC2840921,Pilomatrixoma of earlobe.,J Cutan Aesthet Surg,2023-12-17-22-03-28,Figure 2b,"Higher magnification of the mummified cells (H and E, ×400)",JCAS-02-36-g003
20300371,PMC2840921,Pilomatrixoma of earlobe.,J Cutan Aesthet Surg,2023-12-17-22-03-28,Figure 3,Post-treatment photographs showed a good aesthetic result,JCAS-02-36-g004
20505789,PMC2875748,Occurrence and characteristics of head cysts in children.,Eplasty,2023-12-17-22-03-28,Figure 1,Dermoid cyst (intraoperative view).,eplasty10e37_fig1
20505789,PMC2875748,Occurrence and characteristics of head cysts in children.,Eplasty,2023-12-17-22-03-28,Figure 2,Pilomatrixoma arising in the left cheek.,eplasty10e37_fig2
20505789,PMC2875748,Occurrence and characteristics of head cysts in children.,Eplasty,2023-12-17-22-03-28,Figure 3,Preauricular branchial cyst (intraoperative views).,eplasty10e37_fig3
21552399,PMC3083527,Fine needle aspiration cytology of pilomatrixoma.,J Cytol,2023-12-17-22-03-28,Figure 1,"Histological section showing evolution of basaloid cells into shadow cells (H and E, ×100)",JCytol-28-1-g003
21552399,PMC3083527,Fine needle aspiration cytology of pilomatrixoma.,J Cytol,2023-12-17-22-03-28,Figure 2,"Cluster of basaloid cells having scant cytoplasm and indistinct cell borders (MGG, ×400)",JCytol-28-1-g004
21552399,PMC3083527,Fine needle aspiration cytology of pilomatrixoma.,J Cytol,2023-12-17-22-03-28,Figure 3,"Cluster of shadow cells showing abundant cytoplasm with distinct cell borders and central unstained area (MGG, ×200)",JCytol-28-1-g005
21552399,PMC3083527,Fine needle aspiration cytology of pilomatrixoma.,J Cytol,2023-12-17-22-03-28,Figure 4,"Cluster of shadow cells showing abundant cytoplasm with distinct cell borders and central unstained area (H and E, ×100)",JCytol-28-1-g006
21769234,PMC3129122,Malherbe's Calcifying Epithelioma (Pilomatrixoma): An Uncommon Periocular Tumor.,Int J Trichology,2023-12-17-22-03-28,Figure 1,External clinical photograph. The slight elevation and boundaries of the subcutaneous nodular lesion are marked by a circle,IJT-3-31-g001
21769234,PMC3129122,Malherbe's Calcifying Epithelioma (Pilomatrixoma): An Uncommon Periocular Tumor.,Int J Trichology,2023-12-17-22-03-28,Figure 2,"Photomicrograph showing central area of calcification surrounded by shadow cells. Basaloid cells can be seen in the periphery (H and E, ×100)",IJT-3-31-g002
21769234,PMC3129122,Malherbe's Calcifying Epithelioma (Pilomatrixoma): An Uncommon Periocular Tumor.,Int J Trichology,2023-12-17-22-03-28,Figure 3,"Various stages of maturation of basaloid cells into shadow cells seen (H and E, ×400)",IJT-3-31-g003
21769234,PMC3129122,Malherbe's Calcifying Epithelioma (Pilomatrixoma): An Uncommon Periocular Tumor.,Int J Trichology,2023-12-17-22-03-28,Figure 4,"Photomicrograph showing numerous islands of basaloid cells and few foreign body giant cells (H and E, ×100)",IJT-3-31-g004
21938173,PMC3168016,Pilomatrixoma: Misdiagnosed as a round cell tumor of soft tissue on fine needle aspiration cytology.,J Cytol,2023-12-17-22-03-28,Figure 1,"(a and b) Photomicrograph of fine needle aspiration cytology showing clumps of anucleate cells and another photomicrograph showing cluster of round to oval cells with scaty cytoplasm in a case of pilomatrixoma (MGG, ×400)",JCytol-26-125-g001
21977385,PMC3173833,Pilomatrixoma of the adult male breast: a rare tumor with typical ultrasound features.,J Clin Imaging Sci,2023-12-17-22-03-28,Figure 1,Mediolateral oblique view of mammogram demonstrates a small well-circumscribed oval mass just underneath a radiopaque skin marker in the medial right breast near the nipple. The mass contains multiple small punctuate calcifications.,JCIS-1-12-g002
21977385,PMC3173833,Pilomatrixoma of the adult male breast: a rare tumor with typical ultrasound features.,J Clin Imaging Sci,2023-12-17-22-03-28,Figure 2,"A gray-scale ultrasound image of the lesion shows a well-defined isoechoic oval mass, parallel with the skin measuring 7 mm × 3.5 mm, containing the small hyperechoic foci of calcification observed on the mammogram.",JCIS-1-12-g003
21977385,PMC3173833,Pilomatrixoma of the adult male breast: a rare tumor with typical ultrasound features.,J Clin Imaging Sci,2023-12-17-22-03-28,Figure 3,"Typical basaloid and shadow cells of pilomatrixoma (Hemotoxylin and eosin, 10×).",JCIS-1-12-g004
21977385,PMC3173833,Pilomatrixoma of the adult male breast: a rare tumor with typical ultrasound features.,J Clin Imaging Sci,2023-12-17-22-03-28,Figure 4,A well-circumscribed breast lesion on gray-scale ultrasound parallel to the skin surface has not been biopsied but is likely to be benign given its stability on sonography for nearly two years.,JCIS-1-12-g005
