pmid,pmcid,title,journal,insert_time,has_targz,disease
11752957,PMC2718203,Angiolipoma of the posterior mediastinum with extension into the spinal canal: a case report.,Korean J Radiol,2023-12-17-21-57-52,True,Match
18234106,PMC2267467,Forefoot plantar multilobular noninfiltrating angiolipoma: a case report and review of the literature.,World J Surg Oncol,2023-12-17-21-57-52,True,Match
18442422,PMC2386797,Rare ileal localisation of angiolipoma presenting as chronic haemorrhage and severe anaemia: a case report.,J Med Case Rep,2023-12-17-21-57-52,True,Match
19829910,PMC2740257,Ileal intussusception secondary to both lipoma and angiolipoma: a case report.,Cases J,2023-12-17-21-57-52,True,Match
20388202,PMC2861054,Intra-articular angiolipoma of the knee: a case report.,Sports Med Arthrosc Rehabil Ther Technol,2023-12-17-21-57-52,True,Match
22438649,PMC3303500,Non-infiltrating angiolipoma of the upper lip: A rare entity.,J Oral Maxillofac Pathol,2023-12-17-21-57-52,True,Match
22923906,PMC3424950,Intraosseous angiolipoma of the mandible.,J Oral Maxillofac Pathol,2023-12-17-21-57-52,True,Match
23091679,PMC3467378,Infiltrating spinal angiolipoma.,J Korean Neurosurg Soc,2023-12-17-21-57-52,True,Match
23130261,PMC3481931,Cutaneous angiomyolipoma.,Indian Dermatol Online J,2023-12-17-21-57-52,True,NotMatch
23188989,PMC3505328,Spinal epidural angiolipoma: A rare cause of spinal cord compression.,J Neurosci Rural Pract,2023-12-17-21-57-52,True,Match
23497239,PMC3608256,Colon angiolipoma with intussusception: a case report and literature review.,World J Surg Oncol,2023-12-17-21-57-52,True,Match
23646213,PMC3641919,[Calcified plantar angioleiomyoma].,Pan Afr Med J,2023-12-17-21-57-52,True,NotMatch
23781358,PMC3678437,Intraosseous lipoma of the sphenoid: a case study.,Case Rep Neurol Med,2023-12-17-21-57-52,True,NotMatch
24043978,PMC3772264,MRI features of spinal epidural angiolipomas.,Korean J Radiol,2023-12-17-21-57-52,True,Match
24818057,PMC4014821,Giant Intradiploic Angiolipoma of the skull. Report of the first case with MR and histopathological characteristics reported in the literature and a review.,Surg Neurol Int,2023-12-17-21-57-52,True,Match
24949222,PMC4061575,Intraosseous Angiolipoma of the Cranium: Case report and review of the literature.,Surg Neurol Int,2023-12-17-21-57-52,True,Match
25412677,PMC4275755,Radical excision combined with instrumented fixation in the management of thoracic epidural angiolipoma: a case report.,J Med Case Rep,2023-12-17-21-57-52,True,Match
25558423,PMC4278084,Spinal intradural subpial angiolipoma: Case report and review of literature.,Surg Neurol Int,2023-12-17-21-57-52,True,Match
25621058,PMC4301520,Infiltrating angiolipoma of the lower lip: A case report and literature review.,Oncol Lett,2023-12-17-21-57-52,True,Match
25653734,PMC4300344,Angiolipoma of the stomach presenting with anaemia.,Prz Gastroenterol,2023-12-17-21-57-52,True,Match
25653880,PMC4309213,The use of a dehydrated amnion/chorion membrane allograft in patients who subsequently undergo reexploration after posterior lumbar instrumentation.,Adv Orthop,2023-12-17-21-57-52,True,NotMatch
25864069,PMC4727632,Management of infiltrating spinal epidural angiolipoma.,Neurosciences (Riyadh),2023-12-17-21-57-52,True,Match
25937736,PMC4405967,Cellular infiltrative angiolipoma of cheek in an infant.,Natl J Maxillofac Surg,2023-12-17-21-57-52,True,Match
26724328,PMC4697921,Infiltrating angiolipoma of the chest wall: a rare clinical entity.,J Surg Case Rep,2023-12-17-21-57-52,True,Match
26928853,PMC4772527,Spinal extradural angiolipoma manifested after normal vaginal delivery.,BMC Res Notes,2023-12-17-21-57-52,True,Match
27076621,PMC4830460,Giant calvarial intraosseous angiolipoma: a case report and review of the literature.,J Surg Case Rep,2023-12-17-21-57-52,True,Match
27695535,PMC4974956,"Spinal epidural angiolipomas: Clinical characteristics, management and outcomes.",Asian J Neurosurg,2023-12-17-21-57-52,True,Match
27906066,PMC5131439,A giant infiltrating angiolipoma of the mediastinum: a case report.,J Cardiothorac Surg,2023-12-17-21-57-52,True,Match
28320469,PMC5359808,Epidural spinal angiolipoma: a case series.,BMC Res Notes,2023-12-17-21-57-52,True,Match
28458766,PMC5389016,Corticosteroid-Associated Angiolipomatosis.,Eplasty,2023-12-17-21-57-52,True,Match
28474576,PMC5418895,Imaging review of lipomatous musculoskeletal lesions.,SICOT J,2023-12-17-21-57-52,True,NotMatch
28479700,PMC5406793,Massive noninfiltrating angiolipoma of the buccal mucosa: Report of an extremely rare case.,J Oral Maxillofac Pathol,2023-12-17-21-57-52,True,Match
28533832,PMC5429406,[Spinal epidural angiolipoma: a rare etiology of medullary compression].,Pan Afr Med J,2023-12-17-21-57-52,True,Match
28580224,PMC5442448,Upper eyelid angiolipoma associated friction in the glide zone.,GMS Ophthalmol Cases,2023-12-17-21-57-52,True,Match
28680732,PMC5482159,A case report and review of thoracic spinal angiolipoma.,Surg Neurol Int,2023-12-17-21-57-52,True,Match
28694590,PMC5490357,Spinal angiolipomas: A puzzling case and review of a rare entity.,J Craniovertebr Junction Spine,2023-12-17-21-57-52,True,Match
28791193,PMC5525459,Spinal thoracic extradural angiolipoma manifesting as acute onset of paraparesis: Case report and review of literature.,Surg Neurol Int,2023-12-17-21-57-52,True,Match
28856106,PMC5565739,Management and Excision of a 15 cm Paratesticular Angiolipoma.,Urol Case Rep,2023-12-17-21-57-52,True,Match
29017310,PMC5642094,Angiolipoma on the Lumbar Spine.,Korean J Spine,2023-12-17-21-57-52,True,Match
