pmid,pmcid,title,journal,insert_time,label,caption,graphic
10424735,PMC2363080,Inhibition of proliferation and induction of apoptosis in soft tissue sarcoma cells by interferon-alpha and retinoids.,Br J Cancer,2023-12-17-21-58-15,,,
10755400,PMC2374492,The expression of MDM2/CDK4 gene product in the differential diagnosis of well differentiated liposarcoma and large deep-seated lipoma.,Br J Cancer,2023-12-17-21-58-15,,,
11306758,PMC3054726,A case of retroperitoneal lipoleiomyoma.,J Korean Med Sci,2023-12-17-21-58-11,,,
12514345,PMC2713850,"Retroperitoneal malignant mesenchymoma: a case of mesenchymal mixed tumor with osteosarcoma, leiomyosarcoma, liposarcoma and fibrosarcoma.",Korean J Radiol,2023-12-17-21-58-11,Fig. 1,"A 47-year-old man with retroperitoneal malignant mesenchymoma.A. Plain abdominal radiograph demonstrates a large mass with multiple, dense, large, stippled calcifications in the left-side abdomen.B. Contrast-enhanced abdominal CT scan at the renal level depicts a large conglomerate mass with densely calcified nodules, shown at histopathologic correlation to be consistent with osteosarcoma, in the left-side reteroperitoneum. The mass invades the left kidney (arrows).C. Contrast-enhanced abdominal CT scan, caudal to that seen in (B), depicts lobulated non-calcified soft tissue nodules (arrows) with strong peripheral enhancement and, in some areas, central low attenuation. The nodules correspond to leiomyosarcoma, liposarcoma, and fibrosarcoma.D. Microscopically, the osteosarcomatous component consists of a central malignant osteoid within a background of malignant spindle cells (original magnification, ×100; hematoxylin-eosin staining).E. Microscopically, the leiomyosarcomatous component contains typical blunt-ended nuclei with mitotic configuration (original magnification, ×100; hematoxylin-eosin staining).F. Microscopically, the liposarcomatous component contains occasional scattered lipoblasts between fat cells (original magnification, ×100; hematoxylin-eosin staining).",kjr-3-264-g001
14042721,PMC2070995,DIFFERENCES IN BIOLOGICAL CHARACTERISTICS OF VARIOUS HISTOLOGICAL TYPES OF LOWER RESPIRATORY TRACT TUMOURS.,Br J Cancer,2023-12-17-21-58-11,,,
1419607,PMC1977430,Sarcomas in north west England: III. Survival.,Br J Cancer,2023-12-17-21-58-15,,,
14562008,PMC2394353,A phase II trial with rosiglitazone in liposarcoma patients.,Br J Cancer,2023-12-17-21-58-11,Figure 1,Ki-67 proliferation-associated antigen expression during treatment with rosiglitazone (data not available for patient 3),89-6601306f1
14562008,PMC2394353,A phase II trial with rosiglitazone in liposarcoma patients.,Br J Cancer,2023-12-17-21-58-11,Figure 2,"Relative gene expression of PPARγ, fatty acid binding protein and adipsin during treatment with rosiglitazone",89-6601306f2
1481314,PMC2448936,Aggressive myxoid liposarcoma of mediastinum.,Ulster Med J,2023-12-17-21-58-11,Fig 1,,ulstermedj00075-0073-a
1481314,PMC2448936,Aggressive myxoid liposarcoma of mediastinum.,Ulster Med J,2023-12-17-21-58-11,Fig 2,,ulstermedj00075-0074-a
1481314,PMC2448936,Aggressive myxoid liposarcoma of mediastinum.,Ulster Med J,2023-12-17-21-58-11,Fig 3,,ulstermedj00075-0074-b
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 1,"Contrast-enhanced axial CT shows two large retroperitoneal heterogenous neoplasms with areas of low density due to degeneration or necrosis. These proved to be malignant: a peripheral nerve sheath tumor (a) and retroperitoneal leiomyosarcoma (b), respectively. ",ci05008901
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 2,Liposarcoma. Contrast-enhanced axial CT shows large right retroperitoneal liposarcoma (arrow) composed predominantly of fat but also has areas of soft tissue density and calcific components. ,ci05008902
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 3,High-grade liposarcoma. Contrast-enhanced axial CT shows left-sided predominantly soft-tissue density abdominal tumor (arrow) which proved to be a high-grade pleomorphic liposarcoma. ,ci05008903
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 4,Intracaval leiomyosarcoma. Large inferior vena caval leiomyosarcoma (arrow) seen on (a) contrast-enhanced CT and (b) coronal contrast-enhanced gradient echo MR image (arrow). Note intraluminal tumor extension on both images. ,ci05008904
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 5,Well-differentiated low-grade and high-grade liposarcomas. (a) Contrast-enhanced axial CT shows well encapsulated fatty mass (arrow) with no septations or soft tissue component. This proved to be a well-differentiated liposarcoma. (b) Contrast-enhanced axial CT shows a predominantly soft tissue pelvic mass (arrow) which proved to be a high-grade liposarcoma. ,ci05008905
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 6,"Metastatic fibrosarcoma. (a) Coronal PET-FDG image shows peritoneal metastatic nodule (arrow). (b) Axial contrast-enhanced CT shows this metastatic nodule (arrow), which was not prospectively identified as it was thought to be part of the left lobe of the liver. ",ci05008906
16154826,PMC1665230,Retroperitoneal sarcomas.,Cancer Imaging,2023-12-17-21-58-11,Figure 7,"Recurrent liposarcoma. (a) Contrast-enhanced axial CT shows right retroperitoneal mass (arrow) which as a liposarcoma. (b) On a 6-month post-resection follow-up contrast-enhanced axial CT, there is suggestion of recurrence (arrow). This was interpreted as being indeterminate for recurrence. (c) At 12-month follow-up contrast-enhanced axial CT, the mass (arrow) has shown interval growth and is more obvious. This proved to be recurrent liposarcoma. ",ci05008907
16790047,PMC1526433,The tip of the iceberg: a giant pelvic atypical lipoma presenting as a sciatic hernia.,World J Surg Oncol,2023-12-17-21-58-11,Figure 1,Photograph demonstrating obvious swelling in right gluteal area.,1477-7819-4-33-1
