pmcid,label,caption,graphic
PMC3199429,Fig. 1,"Several violaceous nodules with surrounding erythematous flat plaques on the left cheek (V2 distribution of a trigeminal location) (A),After two sessions of treatment using a 1,064 nm long pulsed Nd:YAG laser with contact cooling on blebs, and five sessions of pulsed dye laser on the surrounding flat lesion (B).",ad-23-S75-g001
PMC3199429,Fig. 2,"Asymptomatic five purpuric nodules with surrounding erythematous flat plaques on the left cheek (V2 distribution of a trigeminal location)(A), After three sessions of treatment using a 1,064 nm long pulsed Nd:YAG laser with contact cooling and four sessions of pulsed dye laser on the surrounding flat lesion (B).",ad-23-S75-g002
PMC3220108,Figure 1,Portwine stains on left side of face and neck,CCD-1-183-g001
PMC3220108,Figure 2,Dilated blood vessels of left eye,CCD-1-183-g002
PMC3220108,Figure 3,Unilateral (left) port wine stains on the palate,CCD-1-183-g003
PMC3220108,Figure 4,Gingival overgrowth on the left side,CCD-1-183-g004
PMC3220108,Figure 5,Normal gingiva on the right side,CCD-1-183-g005
PMC3189536,Fig. 1,A. Extraoral photograph shows port-wine stain and extraoral swelling. B. Intraoral photograph shows the extent of the lesion from buccal aspect. C. Intraoral photograph shows the palatal extent of lesion.,isd-41-123-g001
PMC3189536,Fig. 2,Intraoral periapical radiographs show coarse bony trabeculae and enlarged marrow spaces. A. Right maxillary posterior portion. B. Right maxillary anterior portion. C: Panoramic radiograph shows an ill-defined irregular area of bone destruction in right maxillary anterior region.,isd-41-123-g002
PMC3189536,Fig. 3,A. Pre-embolization angiogram shows the abnormal blush in central incisor region. B and C. Angiogram during embolization shows passage of polyvinyl alcohol particles. D. Post-embolization angiogram shows occlusion of feeder vessel.,isd-41-123-g003
PMC3189536,Fig. 4,Post-operative intraoral photograph shows regression of palatal lesion after selective embolization.,isd-41-123-g004
PMC3296402,Figure 1,Clinical photo of the patient showing facial nevus (port-wine stain) bilaterally along the distribution of all three branches of the trigeminal nerve,JPN-6-114-g001
PMC3296402,Figure 2,"Computerised tomography scan of the brain showing moderate dilatation of bilateral lateral ventricles, third ventricle with severe bilateral cerebral atrophy. There is evidence of bilateral gyral pattern curvilinear calcification (tram-track appearance)",JPN-6-114-g002
PMC3283854,Fig. 1,"(A) A 43-year-old woman with a Port wine stain on the left arm before treatment. (B) Dermoscopic photograph before treatment shows (○) dotted and globular vessels (superficial), as well as (▵) linear vessels (deep). (C) Immediately after laser irradiation, there are some differences, such as indistinct margins in 4~5 J/cm2 and increased whiteness in 9~10 J/cm2, but it is difficult to know which is the most effective fluence by the naked eye. (D) Dermoscopic photographs immediately after irradiation (×10). At an energy level of 7 J/cm2, vessel walls are difficult to detect. (E) Three months after irradiation. at an energy level of 7 J/cm2, treatment was effective. (F) Dermoscpic photographs at 3 months after irradiation. at an energy level of 7 J/cm2, vessel walls have disappeared.",ad-24-7-g001
PMC3283854,Fig. 2,"(A) A 52-year-old man with a previously untreated Port wine stain on the right neck immediately after irradiation. Except for purple change, no obvious difference was seen between each energy level. (B) Dermoscopic photographs obtained immediately after irradiation (×10). At an energy level of 7 J/cm2, whitish areas appear. (C) Three months after irradiation. At an energy level of 7 J/cm2, we evaluated the treatment as effective. (D) Dermoscpic photographs 3 months after irradiation. At an energy level of 7 J/cm2, vessel walls are difficult to detect.",ad-24-7-g002
PMC3350223,Figure 1,External photograph showing a superior conjunctival bleb in the left eye.,CRIM.OPHMED2012-509693.001
PMC3350223,Figure 2,"Ultrasound image of the posterior pole of the left eye. Note the thickening of the choroid, compatible with a diffuse choroidal hemangioma.",CRIM.OPHMED2012-509693.002
PMC3350223,Figure 3,"Photograph demonstrating a discoloration of the gum in the left side, consistent with capillary hemangioma.",CRIM.OPHMED2012-509693.003
PMC3481928,Figure 1,Showing unilateral distribution of port wine stain on the right side of the face,IDOJ-3-28-g001
PMC3481928,Figure 2,Reddish discoloration of right eye in comparison to the normal left eye,IDOJ-3-28-g002
PMC3481928,Figure 3,Showing intraoral hemangioma on the mucosal aspect of lower lip,IDOJ-3-28-g003
PMC3481928,Figure 4,Showing blanching of the intraoral hemangioma during diascopy test,IDOJ-3-28-g004
PMC3681312,Figure 1,"Extraoral unilateral involvement of port wine stain on face, neck, chest, abdomen, and hand.",CRIM.PEDIATRICS2013-964596.001
PMC3681312,Figure 2,"Intraorally unilateral reddish discoloration of gingiva (port wine stain) with osseous enlargement, drifting of teeth, and malocclusion.",CRIM.PEDIATRICS2013-964596.002
PMC3681312,Figure 3,Orthopantamographic view showing the right side osseous enlargement of maxilla with drifting of teeth.,CRIM.PEDIATRICS2013-964596.003
PMC3681312,Figure 4,Submandibular view in CT scan showing the right side osseous maxillary alveolar expansion.,CRIM.PEDIATRICS2013-964596.004
PMC3713758,Figure 1,Extra oral view showing port wine stain in the right side of face,JISP-17-235-g001
PMC3713758,Figure 2,Intra oral view showing gingival enlargement in the right upper posterior region,JISP-17-235-g002
PMC3713758,Figure 3,Intra oral view – Port wine stain on the right buccal mucosa,JISP-17-235-g003
PMC3713758,Figure 4,Orthopantomograph showing enlarged right condyle with normal interdental bone,JISP-17-235-g004
PMC3713758,Figure 5,CT scan of brain showing no abnormal calcification,JISP-17-235-g005
PMC3713758,Figure 6,"Microscopic view shows dilated, engorged blood vessels with chronic inflammatory cell infiltrate",JISP-17-235-g006
PMC3713758,Figure 7,Post-operative view after one month,JISP-17-235-g007
PMC3713758,Figure 8,Post-operative view after 12 months,JISP-17-235-g008
PMC3671523,Figure 1,Intraoral view showing unilateral labial overgrowth.,CRIM.DENTISTRY2013-517145.001
PMC3671523,Figure 2,Intraoral view showing unilateral palatal overgrowth.,CRIM.DENTISTRY2013-517145.002
PMC3671523,Figure 3,Immediate postoperative photograph.,CRIM.DENTISTRY2013-517145.003
PMC3671523,Figure 4,3 months postoperative photograph.,CRIM.DENTISTRY2013-517145.004
PMC3671523,Figure 5,Extraoral view showing port-wine stain on the left side of the face.,CRIM.DENTISTRY2013-517145.005
PMC3671523,Figure 6,Intraoral view showing gingival overgrowth.,CRIM.DENTISTRY2013-517145.006
PMC3671523,Figure 7,Extraoral view showing port-wine stain on the right side of the face.,CRIM.DENTISTRY2013-517145.007
PMC3671523,Figure 8,Intraoral view showing unilateral overgrowth.,CRIM.DENTISTRY2013-517145.008
PMC3671523,Figure 9,Immediate postoperative photograph.,CRIM.DENTISTRY2013-517145.009
PMC3671523,Figure 10,1-week postoperative photograph.,CRIM.DENTISTRY2013-517145.010
PMC3671523,Figure 11,Histopathological view of overgrowth.,CRIM.DENTISTRY2013-517145.011
PMC3762015,Figure 1,Seven days old newborn showing swelling of both feet (anterior aspect),JCN-1-160-g001
PMC3762015,Figure 2,Seven days old newborn showing swelling of both feet (posterior aspect),JCN-1-160-g002
PMC3853550,Figure 1,"(Case 1) Low magnification of eyelid stromal tissue with angiomatous tufts of tufted angioma of eyelid. Eyelid stroma with adnexal tissues (arrow head marked), striated muscle bundles of orbicularis oculi (thin arrow marked), with cannon ball appearance of vascular tufts (asterix marked) surrounded by dilated lymphatic like spaces (thick arrow marked), (stain, haematoxylin and eosin; original magnification, ×40).",1746-1596-8-153-1
PMC3853550,Figure 2,"(Case 1) Cannon-ball like arrangement of vascular tufts in tufted angioma. Circumscribed ovoid cannon-ball like arrangement of vascular tufts scattered in the eyelid stroma (asterix marked), surrounded by dilated lymphatic like spaces (arrow marked). Striated muscle bundles of orbicularis oculi are also noted in the left of the photomicrograph, (stain, haematoxylin and eosin; original magnification, × 100).",1746-1596-8-153-2
PMC3853550,Figure 3,"(Case 2) Angiomatous tissue composed of endothelial cell and predominant population of pericytes. Circumscribed aggregate of angiomatous tissue composed of bloodless capillaries lined by plump endothelial cells, surrounded by bland oval to slightly spindly pericytes. Dilated lymphatic like space is seen in close approximation to the vascular tufts, (stain, haematoxylin & eosin; original magnification, ×400).",1746-1596-8-153-3
PMC3853550,Figure 4,Immunohistochemical staining of pericytes in tufted angioma with Actin. Actin is seen decorating the oval to spindly cells (×400).,1746-1596-8-153-4
PMC3853550,Figure 5,Immunohistochemical staining of endothelial cells in tufted angioma with CD34. CD34 is seen highlighting the plump endothelial cells (×400).,1746-1596-8-153-5
PMC3835185,Figure 1,"Patient’s pictures. Port-wine stains on bilateral faces, trunk and limbs (A); right eye with buphthalmos and gray cornea (B); port-wine stains in her hand (C).",1471-2377-13-169-1
PMC3835185,Figure 2,Radiological characteristics of brain. CT shows cortex atrophy and gyral calcifications in right parietal lobe (A); coronal MRI shows the right side of the cerebral cortex atrophy (B); enhanced MRI reveals mild leptomeningeal angiomatosis in right temporal-parietal areas (C); SWI shows vein hyperplasia in the atrophic cerebral sulcus (D).,1471-2377-13-169-2
