pmid,pmcid,title,journal,insert_time,has_targz
19668766,PMC2694027,Pigmented basal cell carcinoma of the eyelid in Hispanics.,Clin Ophthalmol,2023-12-17-22-08-15,True
19882014,PMC2763750,Pigmented basal cell carcinoma successfully treated with 5% Imiquimod cream.,Indian J Dermatol,2023-12-17-22-08-15,True
22148050,PMC3229065,Pigmented Basal cell carcinoma of the nipple-areola complex in an elderly woman.,Ann Dermatol,2023-12-17-22-08-15,True
23326037,PMC3543602,Pigmented basal cell carcinoma: Cytological diagnosis and differential diagnoses.,J Cytol,2023-12-17-22-08-15,True
23785609,PMC3663355,Pigmented poroma with unusual location and dermatoscopic features.,Dermatol Pract Concept,2023-12-17-22-08-15,True
24711752,PMC3976450,Pigmented Basal cell carcinoma of nipple and areola in a male breast - a case report with review of literature.,Int J Biomed Sci,2023-12-17-22-08-15,True
25126464,PMC4132004,Dermatoscopy: A multicolored lesion on the forehead.,Dermatol Pract Concept,2023-12-17-22-08-15,True
26114053,PMC4462900,Trichilemmoma in continuity with pigmented basal cell carcinoma; with dermatoscopy and dermatopathology.,Dermatol Pract Concept,2023-12-17-22-08-15,True
26550517,PMC4621363,"Premalignant and Malignant Skin Lesions in Two Recipients of Vascularized Composite Tissue Allografts (Face, Hands).",Case Rep Transplant,2023-12-17-22-08-15,True
27652267,PMC5019928,Treatment of Pigmented Basal Cell Carcinoma with 3 mm Surgical Margin in Asians.,Biomed Res Int,2023-12-17-22-08-15,True
27867748,PMC5108647,"Pigmented Bowen's disease presenting with a ""starburst"" pattern.",Dermatol Pract Concept,2023-12-17-22-08-15,True
28004028,PMC5161776,Nevoid hyperkeratosis of the nipple mimicking a pigmented basal cell carcinoma.,JAAD Case Rep,2023-12-17-22-08-15,True
28099598,PMC5193187,Dermatoscopy-guided therapy of pigmented basal cell carcinoma with imiquimod.,An Bras Dermatol,2023-12-17-22-08-15,True
28261658,PMC5315082,Spectroscopic and Imaging Characteristics of Pigmented Non-Melanoma Skin Cancer and Melanoma in Patients with Skin Phototypes III and IV.,Oncol Ther,2023-12-17-22-08-15,True
29641705,PMC5871370,Pigmented squamous cell carcinoma: case report and importance of differential diagnosis.,An Bras Dermatol,2023-12-17-22-08-15,True
30584488,PMC6280225,A Case Report of Basal Cell Carcinoma in a Non-Sun-Exposed Area: A Rare Presentation Mimicking Recurrent Perianal Abscess.,Case Rep Surg,2023-12-17-22-08-15,True
31192074,PMC6551196,Pigmented Basal Cell Carcinoma Masquerading as a Melanoma.,Cureus,2023-12-17-22-08-15,True
32518541,PMC7265740,Reflectance Confocal Microscopy of Pigmented Bowen's Disease: A Case Series of Difficult to Diagnose Lesions.,Case Rep Dermatol,2023-12-17-22-08-15,True
33911424,PMC8061655,The Dermoscopy of Pigmented Basal Cell Carcinoma.,J Cutan Aesthet Surg,2023-12-17-22-08-15,True
33937480,PMC8072485,Dermoscopic features of neoplasms in skin of color: A review.,Int J Womens Dermatol,2023-12-17-22-08-15,True
34397586,PMC8367033,Effect of tumor size on dermoscopic features of pigmented basal cell carcinoma.,Chin Med J (Engl),2023-12-17-22-08-15,True
35965913,PMC9364464,Management of Pre-malignant and Malignant Non-melanoma Skin Cancers: A Study from a Tertiary Care Hospital of North India.,J Cutan Aesthet Surg,2023-12-17-22-08-15,True
36000995,PMC9593473,Capillaroscopy in Pigmented Basal Cell Carcinoma Smaller than 3-mm Diameter: A Report of Four Lesions.,Acta Derm Venereol,2023-12-17-22-08-15,True
36226026,PMC9549535,A Retrospective Analysis of Pigmented Basal Cell Carcinoma in a Tertiary Care Center.,Indian Dermatol Online J,2023-12-17-22-08-15,True
36482801,PMC9838765,Dermoscopy and reflectance confocal microscopy-augmented characterization of pigmented micro-basal cell carcinoma (less than 2 mm diameter).,Skin Res Technol,2023-12-17-22-08-15,True
36992670,PMC10041369,Pigmented basal cell carcinoma diagnosed in a dental setup: Report of a case with review of the literature.,Clin Case Rep,2023-12-17-22-08-15,True
37089860,PMC10115334,Dermoscopic Findings of Clonal Seborrheic Keratosis and Pigmented Basal Cell Carcinoma in the Skin of Color Patients - A Comparison.,Indian Dermatol Online J,2023-12-17-22-08-15,True
37357657,PMC10267609,Line-field confocal optical coherence tomography can help differentiating melanoma from pigmented basal cell carcinoma: A case report.,Skin Res Technol,2023-12-17-22-08-15,True
38002098,PMC10669876,Photodynamic Therapy in Pigmented Basal Cell Carcinoma-A Review.,Biomedicines,2023-12-17-22-08-15,False
