pmid,pmcid,title,journal,insert_time,label,caption,graphic
19668766,PMC2694027,Pigmented basal cell carcinoma of the eyelid in Hispanics.,Clin Ophthalmol,2023-12-17-22-08-15,Figure 1,"Darkly pigmented well -circumscribed, spherical, peduculated nodule of left upper lid.",co-2-641f1
19668766,PMC2694027,Pigmented basal cell carcinoma of the eyelid in Hispanics.,Clin Ophthalmol,2023-12-17-22-08-15,Figure 2,"Pigmented, raised lesion encompassing right lower lid with areas of ulceration and madarosis, infiltrating the lid margin.",co-2-641f2
19882014,PMC2763750,Pigmented basal cell carcinoma successfully treated with 5% Imiquimod cream.,Indian J Dermatol,2023-12-17-22-08-15,Fig. 1,Hyperpigmented plaque with raised borders,IJD-53-140-g001
19882014,PMC2763750,Pigmented basal cell carcinoma successfully treated with 5% Imiquimod cream.,Indian J Dermatol,2023-12-17-22-08-15,Fig. 2,Photomicrograph showing nests of basaloid cells in continuity with the epidermis 20,IJD-53-140-g002
19882014,PMC2763750,Pigmented basal cell carcinoma successfully treated with 5% Imiquimod cream.,Indian J Dermatol,2023-12-17-22-08-15,Fig. 3,Photomicrograph showing close up of basaloid cells with peripheral palisading 40×,IJD-53-140-g003
19882014,PMC2763750,Pigmented basal cell carcinoma successfully treated with 5% Imiquimod cream.,Indian J Dermatol,2023-12-17-22-08-15,Fig. 4,Post-treatment photograph showing resolution of pigmentation from the periphery,IJD-53-140-g004
22148050,PMC3229065,Pigmented Basal cell carcinoma of the nipple-areola complex in an elderly woman.,Ann Dermatol,2023-12-17-22-08-15,Fig. 1,A well demarcated 3×3 cm-sized black plaque on the right breast.,ad-23-S201-g001
22148050,PMC3229065,Pigmented Basal cell carcinoma of the nipple-areola complex in an elderly woman.,Ann Dermatol,2023-12-17-22-08-15,Fig. 2,Focal hypermetabolic lesion (SUVmax 2.5) on the periareolar skin of the right breast (arrow). No abnormal 2-fluoro-2-deoxy-D-glucose uptake suspicious of lymph node involvement or distant metastasis was evident.,ad-23-S201-g002
22148050,PMC3229065,Pigmented Basal cell carcinoma of the nipple-areola complex in an elderly woman.,Ann Dermatol,2023-12-17-22-08-15,Fig. 3,"Histopathologic examination shows a deep invasion of basaloid-tumor cells, a peripheral nuclear palisading arrangement, a peritumoral cleft and scattered pigment granules (H&E, A: ×40 and B: ×200).",ad-23-S201-g003
23326037,PMC3543602,Pigmented basal cell carcinoma: Cytological diagnosis and differential diagnoses.,J Cytol,2023-12-17-22-08-15,Figure 1,"(a) Focally ulcerated, hyperpigmented polypoid swelling on the dorsal aspect of left thigh. (b) Cellular smear showing epithelial fragments containing small basaloid cells. Fair amount of blue-black pigment is seen in some of the cellular fragments (Giemsa, ×400)",JCytol-29-273-g001
