pmid,pmcid,title,journal,insert_time,label,caption,graphic
28272239,PMC5348187,Cutaneous presentation preceding acute monocytic leukemia: A CARE-compliant article.,Medicine (Baltimore),2023-12-17-22-06-57,Figure 1,"Clinical features: multiple reddish, substantial papules, and plaques 0.5 to 2.0 cm in diameter involving the trunk and extremities.",medi-96-e6269-g002
28272239,PMC5348187,Cutaneous presentation preceding acute monocytic leukemia: A CARE-compliant article.,Medicine (Baltimore),2023-12-17-22-06-57,Figure 2,"(A) Magnification of hematoxylin-eosin staining (HE) ×100. (B) Magnification of HE ×400. (C–E) The marker CD4, CD56 were positive, and CD123 was negative.",medi-96-e6269-g003
29723350,PMC5916393,Clinical and pathological features of myeloid leukemia cutis.,An Bras Dermatol,2023-12-17-22-06-57,Figure 1,"A - Scattered dark red papules without coalescence on chest and
abdomen; B - Ulcerated and crusted tumor on left thigh; C - Multiple
nodules on limb; D - Scattered bright red papules with ulcers and
crusts on left upper extremity",abd-93-02-0216-g01
29723350,PMC5916393,Clinical and pathological features of myeloid leukemia cutis.,An Bras Dermatol,2023-12-17-22-06-57,Figure 2,"A - Diffuse dermal atypical myeloid infiltrates involving subcutis
with Grenz zone. (Hematoxylin & eosin, x10); B - Infiltrates
were composed of small to medium sized mononuclear cells with
atypical cytological features, including nuclear hyperchromasia,
coarse chromatin pattern, and thickened nuclear membrane.
(Hematoxylin & eosin, X40)",abd-93-02-0216-g02
29723350,PMC5916393,Clinical and pathological features of myeloid leukemia cutis.,An Bras Dermatol,2023-12-17-22-06-57,Figure 3,"A - Myeloid infiltrates were reactive for MPO (A), CD15 (B), CD43
(C), and negative for CD20 (D). (Hematoxylin and eosin, X10; CD15,
X10; CD43, X10; CD20, X10)",abd-93-02-0216-g03
30483125,PMC6243099,Cutaneous Leukemic Infiltrates Successfully Treated With Biomodulatory Therapy in a Rare Case of Therapy-Related High Risk MDS/AML.,Front Pharmacol,2023-12-17-22-06-57,Figure 1,"Cutaneous leukemic skin infiltrates: Skin lesions on the face (A,C,E) and the back of the left upper arm (B,D,F) are shown. Panels (A,B) represent the treatment-naive state. Panels (C,D) show the lesions after one cycle of azacitidine and one cycle of combined biomodulatory therapy. Panels (E,F) demonstrate complete remission of skin lesions after six cycles of biomodulatory treatment.",fphar-09-01279-g0001
30483125,PMC6243099,Cutaneous Leukemic Infiltrates Successfully Treated With Biomodulatory Therapy in a Rare Case of Therapy-Related High Risk MDS/AML.,Front Pharmacol,2023-12-17-22-06-57,Figure 2,"Blood counts: Blood counts of leukocytes (WBC), neutrophils and platelets are shown. Left y-axis shows values for WBC und neutrophils, right y-axis for platelets. The shown time period comprises the first cycle azacitidine as well as the first cycle of biomodulatory therapy (day 0 = begin of biomodulatory therapy).",fphar-09-01279-g0002
36093559,PMC9459570,Diagnosis and prognostic analysis of skin infiltration in chronic lymphocytic leukemia: a case report and literature review.,Transl Cancer Res,2023-12-17-22-06-57,Figure 1,Skin infiltration in the nasal. This image is published with the patient’s consent.,tcr-11-08-2990-f1
36093559,PMC9459570,Diagnosis and prognostic analysis of skin infiltration in chronic lymphocytic leukemia: a case report and literature review.,Transl Cancer Res,2023-12-17-22-06-57,Figure 2,"Biopsy results. The subcutaneous nodule of the finger showed atypical lymphoid cells infiltrate adipose tissue (hematoxylin and eosin) (A). Immunohistochemistry revealed CD20+ (B), BCL2+ (C) and CD5+ (D) cells (A-D magnification, ×200).",tcr-11-08-2990-f2
37516911,PMC10373345,Skin mesenchymal niches maintain and protect AML-initiating stem cells.,J Exp Med,2023-12-17-22-06-57,,,
