pmid,pmcid,title,journal,insert_time,label,caption,graphic
24249910,PMC3827530,Zosteriform palisaded encapsulated neuroma: an unusual presentation.,Indian J Dermatol,2023-12-17-22-15-34,Figure 1,"Multiple, discrete, flesh colored, soft to firm, papules and nodules arranged in a curvilinear fashion on the face",IJD-58-492b-g001
24249910,PMC3827530,Zosteriform palisaded encapsulated neuroma: an unusual presentation.,Indian J Dermatol,2023-12-17-22-15-34,Figure 2,"Multiple partially encapsulated, well-circumscribed nodules in the dermis (H and E, ×40)",IJD-58-492b-g002
24249910,PMC3827530,Zosteriform palisaded encapsulated neuroma: an unusual presentation.,Indian J Dermatol,2023-12-17-22-15-34,Figure 3,"Fascicles of small spindle cells with wavy nuclei interlaced with small slits and clefts (H and E, ×100)",IJD-58-492b-g003
24249910,PMC3827530,Zosteriform palisaded encapsulated neuroma: an unusual presentation.,Indian J Dermatol,2023-12-17-22-15-34,Figure 4,"Tumor mass showing positive S-100 (immunohistochemical staining, ×100)",IJD-58-492b-g004
26877744,PMC4749420,Palisaded Encapsulated Neuroma of the Tongue Clinically Mimicking a Pyogenic Granuloma: A Case Report and Review of Literature.,J Dent (Tehran),2023-12-17-22-15-34,Fig. 1.,Clinical view of a PEN on the dorsum of the tongue.,JOD-12-537-g001
26877744,PMC4749420,Palisaded Encapsulated Neuroma of the Tongue Clinically Mimicking a Pyogenic Granuloma: A Case Report and Review of Literature.,J Dent (Tehran),2023-12-17-22-15-34,Fig. 2.,Positive immunoreactivity of tumoral cells with S100 antibody (×400).,JOD-12-537-g002
26877744,PMC4749420,Palisaded Encapsulated Neuroma of the Tongue Clinically Mimicking a Pyogenic Granuloma: A Case Report and Review of Literature.,J Dent (Tehran),2023-12-17-22-15-34,Fig. 3.,Photomicrograph showing an encapsulated proliferation of neoplastic cells (hematoxylin and eosin staining; original magnification ×40).,JOD-12-537-g003
26877744,PMC4749420,Palisaded Encapsulated Neuroma of the Tongue Clinically Mimicking a Pyogenic Granuloma: A Case Report and Review of Literature.,J Dent (Tehran),2023-12-17-22-15-34,Fig. 4.,The tumor composed of spindle cells in distinct fascicular pattern. No evidence of malignancy is observed (hematoxylin and eosin staining; original magnification ×400).,JOD-12-537-g004
26955159,PMC4763676,Palisaded Encapsulated Neuroma in a Zosteriform Distribution.,Indian J Dermatol,2023-12-17-22-15-34,Figure 1,"There are multiple, zosteriform, discrete, flesh colored, soft to firm, papules and nodules on the neck",IJD-61-126c-g001
26955159,PMC4763676,Palisaded Encapsulated Neuroma in a Zosteriform Distribution.,Indian J Dermatol,2023-12-17-22-15-34,Figure 2,"Skin biopsy specimen revealed a normal epidermis. In the dermis, there was a partially encapsulated, well-circumscribed nodules composed of fascicles of small spindle cells with wavy nuclei interlaced with small slits and clefts which are positive for S100 protein. There was no nuclear pleiomorphism or mitoses. (H and E, ×500 μm (a), x1000 ìm (b), x100 ìm (c), S100 protein (d))",IJD-61-126c-g002
27630799,PMC5016044,Palisaded Encapsulated Neuroma of the Trunk: A Case Report and Review of Palisaded Encapsulated Neuroma.,Cureus,2023-12-17-22-15-34,Figure 1,A distant view of a palisaded encapsulated neuroma on the left flank of a 65-year-old Caucasian male,cureus-0008-000000000726-i01
27630799,PMC5016044,Palisaded Encapsulated Neuroma of the Trunk: A Case Report and Review of Palisaded Encapsulated Neuroma.,Cureus,2023-12-17-22-15-34,Figure 2,A high magnification view of the microscopic changes noted on a palisaded encapsulated neuroma from a tissue biopsy of a 65-year-old male's left flank tumorFascicles of benign-appearing spindle cells with palisading of their nuclei are observed in the upper dermis. There are also clefts between the neural cells and the surrounding stroma. (Hematoxylin and eosin; x20),cureus-0008-000000000726-i02
29201976,PMC5702437,Palisaded Encapsulated (Solitary Circumscribed) Neuroma of the Buccal Mucosa: a Rare Case.,J Dent (Shiraz),2023-12-17-22-15-34,Figure1,"A pedunculated submucosal mass with a cylindrical shape in the left posterior buccal mucosa
",JDS-18-314-g001
29201976,PMC5702437,Palisaded Encapsulated (Solitary Circumscribed) Neuroma of the Buccal Mucosa: a Rare Case.,J Dent (Shiraz),2023-12-17-22-15-34,Figure2,"Microscopic examination of the lesion showed a well-circumscribed mass. The overlying epithelium was intact and chronic inflammatory cells were scattered. 
",JDS-18-314-g002
29201976,PMC5702437,Palisaded Encapsulated (Solitary Circumscribed) Neuroma of the Buccal Mucosa: a Rare Case.,J Dent (Shiraz),2023-12-17-22-15-34,Figure3,"Fascicular proliferation of spindle cells showed tendency toward nuclear palisading. Apparent verocay bodies were not observed.
",JDS-18-314-g003
29201976,PMC5702437,Palisaded Encapsulated (Solitary Circumscribed) Neuroma of the Buccal Mucosa: a Rare Case.,J Dent (Shiraz),2023-12-17-22-15-34,Figure4,"The lesion cells were strongly positive for S-100 protein.
",JDS-18-314-g004
30050817,PMC6042183,Palisaded Encapsulated Neuroma: An Unusual Presentation.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 1,Multiple skin-colored discrete and coalescing papules and nodules on face extending from tip of ear to the angle of the mandible involving maxillary and mandibular divisions of the trigeminal nerve,IDOJ-9-262-g001
30050817,PMC6042183,Palisaded Encapsulated Neuroma: An Unusual Presentation.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 2,Similar skin-colored papules and nodules present over the back in a segmental pattern involving the T-7 dermatome,IDOJ-9-262-g002
30050817,PMC6042183,Palisaded Encapsulated Neuroma: An Unusual Presentation.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 3,"Partially encapsulated intradermal nodule composed of interdigitating spindle cells grouped in distinct fascicles (H and E, ×100)",IDOJ-9-262-g003
30050817,PMC6042183,Palisaded Encapsulated Neuroma: An Unusual Presentation.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 4,"Spindle cells arranged in distinct fascicles. Individual cells are poorly delineated with eosinophilic cytoplasm, and pointed, wavy basophilic nuclei. There is lack of nuclear pleomorphism and mitoses (H and E, ×400)",IDOJ-9-262-g004
31598201,PMC6776406,Oral neural tumors: Clinicopathologic analysis of 157 cases and review of the literature.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 1,Number of patients in each decade of life for all ONTs.,jced-11-e721-g001
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 1,Graph I.,jced-11-e991-g001
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 2,Graph II.,jced-11-e991-g002
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 3,Graph III.,jced-11-e991-g003
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 4,Graph IV.,jced-11-e991-g004
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 5,Graph V.,jced-11-e991-g005
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 6,Graph VI.,jced-11-e991-g006
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 7,Graph VII.,jced-11-e991-g007
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 8,Graph VIII.,jced-11-e991-g008
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 9,Graph IX.,jced-11-e991-g009
31700572,PMC6825737,Five years review of extraction frequencies at S.D.M. College of dental sciences and Hospital in orthodontic department.,J Clin Exp Dent,2023-12-17-22-15-34,Figure 10,Graph X.,jced-11-e991-g010
34141127,PMC8189924,Palisaded encapsulated neuroma of the upper labial mucosa: Case report.,J Dent Sci,2023-12-17-22-15-34,Figure 1,"Histopathological and immunostained microphotographs of our case of palisaded encapsulated neuroma. (A) Low-power microphotograph exhibiting that the tumor was well-defined, moderately to highly cellular, located at the subepithelial area, and covered by parakeratinized stratified squamous epithelium (Hematoxylin and eosin stain or H&E; original magnification, 4 ×). (B, C and D) Medium- and high-power microphotographs demonstrating that the tumor was composed of a sheet of spindle cells with wavy and pointed nuclei but without significant pleomorphism or mitotic activity (H&E; original magnification; B, 20 × ; C, 40 × ; D, 40 ×). (E and F) Immunostained microphotograph showing that the spindle-shaped tumor cells were diffusely positive for S-100 protein and a few small axons (pointed by black arrows) were found within the tumor (Immunostain; original magnification, E, 40 × , F, 20 ×).",gr1
34237212,PMC8913907,Palisaded encapsulated neuroma on the lower lip: a case report.,J Yeungnam Med Sci,2023-12-17-22-15-34,Fig. 1.,Clinical photograph revealing a 0.4×0.4 cm solitary pinkish nodule on the lower lip.,yujm-2021-01088f1
34237212,PMC8913907,Palisaded encapsulated neuroma on the lower lip: a case report.,J Yeungnam Med Sci,2023-12-17-22-15-34,Fig. 2.,"(A) Histopathologic examination of the lower lip tissue shows a well-circumscribed nodule encapsulated by connective tissue stroma in the dermis (hematoxylin and eosin [H&E] stain, ×12.5). (B) The nodule consists of palisading spindle-shaped tumor cells with wavy, basophilic nuclei arranged as streaming fascicles and separated by clefts (H&E stain, ×100). (C, D) The tumor cells are strongly positive for S-100 proteins (immunohistochemical stain, [C] ×12.5, [D] ×100). (E) Neurofilament protein staining is focally positive within spindle cell fascicles, indicating the presence of axons (immunohistochemical stain, ×100).",yujm-2021-01088f2
37521230,PMC10373817,Dermoscopic Clues in Diagnosis of Zosteriform Palisaded Encapsulated Neuroma.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 1,Multiple skin-coloured to erythematous nodules of various sizes over the left side of front of the chest,IDOJ-14-578-g001
37521230,PMC10373817,Dermoscopic Clues in Diagnosis of Zosteriform Palisaded Encapsulated Neuroma.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 2,"(a) Dermoscopy showing reddish white area with overlying loss of hair (Dermlite DL3N, 10X, contact, non-polarised mode) (b) On dermoscopy, out of focus arborizing vessels (black arrows) on a pinkish-red background (with yellow star), whitish areas (green arrows) and mild peripheral pigmentation/dark yellowish halo was noticed. (Dermlite DL3N 10X, non-contact, polarised mode)",IDOJ-14-578-g002
37521230,PMC10373817,Dermoscopic Clues in Diagnosis of Zosteriform Palisaded Encapsulated Neuroma.,Indian Dermatol Online J,2023-12-17-22-15-34,Figure 3,"(a) Normal epidermis, well circumscribed, partially encapsulated nodule showing multinodularity in the papillary dermis. Hair follicles are absent. (H and E staining 40X) (b) showing broad fascicles of uniform Schwann cells with wavy nuclei (yellow arrows) with small slits and clefts (black arrow) (H and E 200X)",IDOJ-14-578-g003
38028074,PMC10654556,Oral palisaded encapsulated neuroma; a diagnosis seldom suspected clinically.,Clin Case Rep,2023-12-17-22-15-34,,,
