pmid,pmcid,title,journal,insert_time,has_targz,disease
22028582,PMC3199432,Eccrine angiomatous hamartoma mimicking a traumatic hemorrhage.,Ann Dermatol,2023-12-17-22-02-27,True,Match
22148055,PMC3229070,Late-onset eccrine angiomatous hamartoma associated with a ganglion cyst on the sole of the foot.,Ann Dermatol,2023-12-17-22-02-27,True,Match
22707779,PMC3371531,Eccrine angiomatous hamartoma: a rare skin lesion with diverse histological features.,Indian J Dermatol,2023-12-17-22-02-27,True,Match
22837574,PMC3401855,Eccrine angiomatous naevus revisited.,Indian J Dermatol,2023-12-17-22-02-27,True,NotMatch
23717013,PMC3662915,Eccrine angiomatous hamartoma: a review of ten cases.,Ann Dermatol,2023-12-17-22-02-27,True,Match
25071265,PMC4103282,Eccrine angiomatous hamartoma: late onset facial presentation.,Indian J Dermatol,2023-12-17-22-02-27,True,Match
25692090,PMC4325700,Multiple painful brownish plaques associated with local hyperhidrosis.,Dermatol Pract Concept,2023-12-17-22-02-27,True,NotMatch
26500534,PMC4608655,Eccrine Angiomatous Hamartoma in an Adolescent.,Case Rep Dermatol,2023-12-17-22-02-27,True,Match
27990394,PMC5134173,Great saphenous vein dilatation with reflux at the saphenofemoral junction: A rare underlying association of eccrine angiomatous hamartoma.,Indian Dermatol Online J,2023-12-17-22-02-27,True,Match
28216737,PMC5286766,Eccrine Angiomatous Hamartoma in a Patient with Nevus Depigmentosus and Nevus Spilus.,Indian J Dermatol,2023-12-17-22-02-27,True,Match
29387774,PMC5789522,Dermoscopy of eccrine angiomatous hamartoma: The popcorn pattern.,JAAD Case Rep,2023-12-17-22-02-27,True,Match
29854641,PMC5956868,Congenital Eccrine Angiomatous Hamartoma: A Rare Entity Revisited.,Indian Dermatol Online J,2023-12-17-22-02-27,True,Match
30238051,PMC6143715,Dermoscopy of eccrine angiomatous hamartoma: The spitzoid pattern.,JAAD Case Rep,2023-12-17-22-02-27,True,Match
30858718,PMC6386355,"Painful tumors of the skin: ""CALM HOG FLED PEN AND GETS BACK"".",Clin Cosmet Investig Dermatol,2023-12-17-22-02-27,True,NotMatch
32190505,PMC7067514,Foreign Body (Solder) and Reaction to the Foreign Body Presenting As a Cutaneous Tender Tumor: Case Report and a New Acronym to Aid in Recalling the Differential Diagnosis of Painful Skin Lesions.,Cureus,2023-12-17-22-02-27,True,NotMatch
33959552,PMC8088168,Hairless Hyperhidrotic Plaque in a Young Male.,Indian Dermatol Online J,2023-12-17-22-02-27,True,NotMatch
34522747,PMC8426164,Atypical presentation of pediatric antiphospholipid syndrome.,JAAD Case Rep,2023-12-17-22-02-27,True,NotMatch
34759413,PMC8530048,Adult-onset Eccrine Angiomatous Hamartoma: Report of a Rare Case.,Indian J Dermatol,2023-12-17-22-02-27,True,Match
35466241,PMC9036200,A Case of Adult-Onset Eccrine Angiomatous Hamartoma-The Comparison with Epithelioid Hemangioma.,Dermatopathology (Basel),2023-12-17-22-02-27,True,Match
35505764,PMC9055288,Eccrine Angiomatous Hamartoma With Arteriovenous Malformation: A Rare Entity Re-Explored.,Cureus,2023-12-17-22-02-27,True,Match
36120217,PMC9473670,Intravenous Lobular Capillary Hemangioma: A Case Report and Proposal for New Cutaneous Tender Tumor Differential Diagnosis Acronym.,Cureus,2023-12-17-22-02-27,True,NotMatch
36321023,PMC9616610,Tender Cutaneous Neoplasms: Case Reports of Patients With a Symptomatic Dermatofibroma and a New Acrostic for Painful Tumors of the Skin.,Cureus,2023-12-17-22-02-27,True,NotMatch
36534525,PMC9681171,Subungual Eccrine Angiomatous Hamartoma: Description of a Novel Dermoscopic Feature.,Dermatol Pract Concept,2023-12-17-22-02-27,True,Match
36968990,PMC10034269,Facial eccrine angiomatous hamartoma in a 52-year-old woman: A case report.,SAGE Open Med Case Rep,2023-12-17-22-02-27,True,Match
